1;0
2;0
3;0
4;0
5;0
6;0
7;209.0897652
8;196.2313561
9;192.2437104
10;181.9243099
11;182.4978546
12;181.5942124
13;177.5116371
14;176.5062417
15;178.6967747
16;179.2875875
17;179.2868597
18;178.8003112
19;180.39268
20;0
21;0
22;0
23;0
24;0
25;0
26;0
27;0
28;0
29;0
30;0
31;47.83488967
32;32.87854571
33;10.60435205
34;0
35;0
36;0
37;0
38;0
39;0
40;0
41;0
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;93.380359
56;78.97617233
57;72.63971836
58;85.4356918
59;87.66365444
60;87.8666605
61;64.49930541
62;45.44458496
63;38.10149143
64;27.41814621
65;22.91849088
66;26.05301392
67;31.47558577
68;39.85715998
69;40.61451824
70;52.06274816
71;57.98507902
72;0
73;0
74;0
75;0
76;0
77;0
78;0
79;133.1739414
80;130.0112574
81;132.4841684
82;159.3565647
83;150.1293646
84;140.2624131
85;129.1307154
86;117.4261463
87;105.9604298
88;92.24743542
89;90.3894291
90;95.95921742
91;108.0145367
92;130.8836567
93;119.3468112
94;130.4572467
95;133.1405241
96;0
97;0
98;0
99;0
100;0
101;0
102;0
103;178.970009
104;172.6779583
105;172.713259
106;200.7639238
107;196.946722
108;192.837562
109;183.2505409
110;173.0367331
111;163.4016012
112;153.7291853
113;156.1312675
114;162.8196135
115;164.063816
116;166.5717092
117;137.7983454
118;144.4604434
119;148.6810916
120;0
121;0
122;0
123;0
124;0
125;0
126;0
127;232.5336218
128;227.1082204
129;220.2066876
130;263.7517562
131;262.9449178
132;258.2785898
133;250.9049561
134;244.7025218
135;241.676728
136;239.1966204
137;244.1267026
138;252.6547768
139;257.3236706
140;259.0165372
141;208.3763645
142;212.3703608
143;217.189355
144;0
