1;0.158551705
2;0.152537552
3;0.152179567
4;0.150210647
5;0.149100893
6;0.145771629
7;0.14867131
8;0.151642589
9;0.183897067
10;0.201474147
11;0.209851005
12;0.211855722
13;0.203049283
14;0.205626777
15;0.190877781
16;0.189016258
17;0.187727511
18;0.200292796
19;0.207345107
20;0.192524514
21;0.171761364
22;0.161057603
23;0.157155563
24;0.135139464
25;0.141082021
26;0.138826714
27;0.138826714
28;0.136750399
29;0.138898311
30;0.143194135
31;0.185150016
32;0.205376188
33;0.200507587
34;0.188336086
35;0.173372298
36;0.160413229
37;0.154255881
38;0.153611508
39;0.160126841
40;0.169506057
41;0.182214536
42;0.189517437
43;0.203836851
44;0.199612624
45;0.185830189
46;0.157441951
47;0.151177207
48;0.128409341
49;0.141046223
50;0.13281256
51;0.131273223
52;0.129841282
53;0.133635926
54;0.141869589
55;0.167358145
56;0.171761364
57;0.17895687
58;0.179995028
59;0.1831095
60;0.182465126
61;0.17383768
62;0.16968505
63;0.167930922
64;0.164565859
65;0.168002519
66;0.181820753
67;0.188264489
68;0.187906503
69;0.174195665
70;0.166570577
71;0.163420306
72;0.158981288
73;0.126977399
74;0.123469143
75;0.12085585
76;0.129483296
77;0.138289736
78;0.160520625
79;0.190305005
80;0.210029997
81;0.192023335
82;0.16674957
83;0.157549347
84;0.147418362
85;0.143480523
86;0.138325534
87;0.137251578
88;0.138325534
89;0.146630794
90;0.158766497
91;0.169076474
92;0.168038317
93;0.150318043
94;0.14795534
95;0.144375486
96;0.149100893
97;0.137287377
98;0.136607204
99;0.136034428
100;0.136607204
101;0.141547402
102;0.173622888
103;0.196820338
104;0.201044566
105;0.194207045
106;0.178634683
107;0.164530061
108;0.149458879
109;0.145521039
110;0.143194135
111;0.143015142
112;0.142406567
113;0.150497036
114;0.167930922
115;0.192094932
116;0.18969643
117;0.17140338
118;0.156296398
119;0.138397131
120;0.138898311
121;0.132705165
122;0.131165828
123;0.133385336
124;0.13377912
125;0.134387696
126;0.150103252
127;0.16796672
128;0.167572936
129;0.151893179
130;0.145914823
131;0.142657157
132;0.141475805
133;0.141654798
134;0.140437648
135;0.143587919
136;0.143731112
137;0.162274753
138;0.200328595
139;0.232475678
140;0.243680619
141;0.212500096
142;0.184469844
143;0.159446669
144;0.143194135
145;0.125294868
146;0.126798406
147;0.12891052
148;0.128552535
149;0.121285432
150;0.129769685
151;0.122788971
152;0.114233121
153;0.107502997
154;0.101166656
155;0.101524641
156;0.104030539
157;0.10424533
158;0.103887345
159;0.101274052
160;0.107001817
161;0.122538381
162;0.139685878
163;0.150353842
164;0.15747775
165;0.168253109
166;0.167393943
167;0.151213006
168;0.137681161
169;0.116739019
170;0.115844055
171;0.114591106
172;0.114268919
173;0.114841696
174;0.11595145
175;0.118851132
176;0.125294868
177;0.133421135
178;0.129984476
179;0.129554893
180;0.126941601
181;0.115271279
182;0.115629264
183;0.115879853
184;0.122645777
185;0.140688238
186;0.154327479
187;0.177381735
188;0.194529232
189;0.16284753
190;0.152143768
191;0.137000988
192;0.13721578
193;0.125151674
194;0.120963245
195;0.117777176
196;0.116667422
197;0.119925088
198;0.155115047
199;0.174589449
200;0.179207459
201;0.178527288
202;0.174374658
203;0.174410457
204;0.176880555
205;0.171045394
206;0.162346351
207;0.171582372
208;0.177166944
209;0.179171661
210;0.179959229
211;0.191593752
212;0.176200382
213;0.144984062
214;0.128409341
215;0.122967964
216;0.10130985
217;0.129590692
218;0.125223271
219;0.121500224
220;0.118707937
221;0.121213835
222;0.128301945
223;0.150282244
224;0.167107556
225;0.173157507
226;0.161845171
227;0.145055659
228;0.143552121
229;0.140974625
230;0.143731112
231;0.157334555
232;0.170937998
233;0.18285891
234;0.200507587
235;0.198467071
236;0.180245618
237;0.171582372
238;0.154363277
239;0.143194135
240;0.133277941
241;0.127657571
242;0.128767326
243;0.128982117
244;0.124399905
245;0.124578897
246;0.130951036
247;0.155437233
248;0.170723207
249;0.182572522
250;0.178455691
251;0.171832961
252;0.169756647
253;0.164673255
254;0.163384508
255;0.157907332
256;0.159733058
257;0.160305834
258;0.172835321
259;0.162489545
260;0.144482882
261;0.12622563
262;0.11741919
263;0.1147343
264;0.093398375
265;0.126368824
266;0.124292509
267;0.127908161
268;0.12865993
269;0.127406982
270;0.13331374
271;0.147561556
272;0.18651036
273;0.18898046
274;0.184147657
275;0.182214536
276;0.177417533
277;0.171367581
278;0.171761364
279;0.175520211
280;0.177202742
281;0.175556009
282;0.185830189
283;0.163778292
284;0.146093816
285;0.141618999
286;0.140580842
287;0.137179981
288;0.122967964
289;0.129912879
290;0.128731528
291;0.128838923
292;0.126691011
293;0.126691011
294;0.128982117
295;0.130879439
296;0.139864871
297;0.151391999
298;0.162346351
299;0.157513548
300;0.152859739
301;0.148563915
302;0.145950622
303;0.147275168
304;0.154005292
305;0.175377017
306;0.189374243
307;0.190090214
308;0.179028467
309;0.169506057
310;0.15185738
311;0.15013905
312;0.143659516
313;0.109543513
314;0.10059388
315;0.096369653
316;0.081799649
317;0.075069525
318;0.076286675
319;0.081334269
320;0.08985432
321;0.098517565
322;0.107538795
323;0.109543513
324;0.110724865
325;0.114662703
326;0.109579312
327;0.110259484
328;0.117633982
329;0.121607619
330;0.141511604
331;0.147346765
332;0.141762194
333;0.136535607
334;0.114555308
335;0.107789385
336;0.091357858
