Time,QCoolTotal,QHeatTotal,weaDat.weaBus.TDryBul,weaDat.weaBus.HGloHor
1573200,0,0,273.55,0
1576800,0,0,272.65,0
1580400,0,0,273.15,0
1584000,0,1865.376,272.85,0.9
1587600,0,5347.6694,272.35,61.252174
1591200,0,4458.991,272.95,167.95186
1594800,0,2869.9734,274.05,267.7873
1598400,0,1935.6624,275.05,226.98914
1602000,0,2199.323,275.55,139.10515
1605600,0,2547.3462,275.95,93.089134
1609200,0,2319.802,276.15,64.3636
1612800,0,2300.8044,275.75,15.259057
1616400,0,2472.804,274.95,0.3026316
1620000,0,2724.6846,274.05,0
1623600,0,3811.5237,273.45,0
1627200,0,4789.047,273.25,0
1630800,0,5209.012,273.25,0
1634400,0,0,272.65,0
1638000,0,0,272.25,0
1641600,0,0,272.05,0
1645200,0,0,271.95,0
1648800,0,0,272.05,0
1652400,0,0,271.85,0
1656000,0,0,273.05,0
1659600,0,0,272.75,0
1663200,0,0,273.55,0
1666800,0,0,274.25,0
1670400,0,2657.553,274.95,0.225
1674000,0,5986.436,275.95,9.80625
1677600,0,5831.8613,276.35,27.177084
1681200,0,5344.7227,276.85,35.436935
1684800,0,4942.155,276.95,28.19848
1688400,0,4812.7373,276.75,29.060097
1692000,0,4736.65,276.95,36.068375
1695600,0,4396.9824,277.55,21.197132
1699200,0,4113.487,277.65,2.830645
1702800,0,3961.4153,277.75,0
1706400,0,4028.2083,277.55,0
1710000,0,4140.1274,277.55,0
1713600,0,4104.2637,277.65,0
1717200,0,5038.8027,277.55,0
1720800,0,0,277.85,0
1724400,0,0,277.55,0
1728000,0,0,277.95,0
1731600,0,0,277.55,0
1735200,0,0,277.55,0
1738800,0,0,277.25,0
1742400,0,0,277.45,0
1746000,0,0,276.95,0
1749600,0,0,273.65,0
1753200,0,0,273.05,0
1756800,0,4356.042,273.45,0.79891306
1760400,0,8228.552,272.65,61.73437
1764000,0,6540.466,272.75,153.02922
1767600,0,5005.7993,272.65,184.4735
1771200,0,4939.7334,273.25,155.839
1774800,0,5140.224,273.45,144.82861
1778400,0,4854.87,272.75,145.73686
1782000,0,3525.754,272.35,113.02381
1785600,0,3101.9897,272.55,29.905714
1789200,0,3945.9993,270.35,0.63
1792800,0,4749.41,270.15,0
1796400,0,5031.7197,270.45,0
1800000,0,4978.297,270.15,0
1803600,0,5960.33,269.25,0
1807200,0,0,269.05,0
1810800,0,0,269.35,0
1814400,0,0,269.55,0
1818000,0,0,269.65,0
1821600,0,0,270.05,0
1825200,0,0,269.85,0
1828800,0,0,269.85,0
1832400,0,0,269.85,0
1836000,0,0,269.95,0
1839600,0,0,270.05,0
1843200,0,2356.5344,270.05,1.0238096
1846800,0,6298.7163,269.75,13.090774
1850400,0,6886.436,269.75,48.190105
1854000,0,6593.857,269.95,82.51626
1857600,0,6160.4106,270.85,65.872475
1861200,0,6047.771,270.95,33.80658
1864800,0,5989.8955,271.15,33.525
1868400,0,5542.3467,271.45,39.875
1872000,0,5185.9097,271.25,13.814285
1875600,0,5063.929,271.25,0.2857143
1879200,0,5120.41,270.95,0
1882800,0,6022.6924,270.75,0
1886400,0,6854.3784,270.55,0
1890000,0,7248.201,269.75,0
1893600,0,122.385605,269.25,0
1897200,0,0,269.05,0
1900800,0,0,268.75,0
1904400,0,0,268.05,0
1908000,0,0,267.25,0
1911600,0,0,266.25,0
1915200,0,0,266.15,0
1918800,0,0,265.45,0
1922400,0,0,265.05,0
1926000,0,0,264.35,0
1929600,0,3832.0776,265.15,7.5
1933200,0,8368.612,264.15,53.25
1936800,0,8119.377,264.85,132.60345
1940400,0,6744.118,266.25,203.62851
1944000,0,5751.682,267.15,236.6339
1947600,0,5048.5615,268.65,216.44148
1951200,0,4430.0566,269.25,180.87267
1954800,0,3335.8481,269.45,123.39693
1958400,0,3102.2056,269.15,35.444817
1962000,0,3888.5383,268.95,0.22826087
1965600,0,4482.9053,267.25,0
1969200,0,5757.5894,266.65,0
1972800,0,6881.646,265.55,0
1976400,0,7372.657,265.95,0
1980000,0,170.6896,266.55,0
1983600,0,0,267.65,0
1987200,0,0,267.85,0
1990800,0,0,266.75,0
1994400,0,0,267.25,0
1998000,0,0,266.85,0
2001600,0,0,267.15,0
2005200,0,0,267.55,0
2008800,0,0,267.85,0
2012400,0,0,267.75,0
2016000,0,3156.6404,267.85,1.7386364
2019600,0,7357.52,268.15,47.536366
2023200,0,7058.239,268.65,116.98657
2026800,0,6061.02,268.15,186.7863
2030400,0,5116.0244,269.55,217.92538
2034000,0,4889.1724,270.55,142.44609
2037600,0,5035.041,270.95,106.88591
2041200,0,4402.9775,270.55,88.40441
2044800,0,3864.363,270.05,35.218895
2048400,0,4313.2407,269.55,1.0714285
2052000,0,4740.363,268.65,0
2055600,0,5931.072,267.55,0
2059200,0,6959.9824,267.25,0
2062800,0,7465.9004,266.35,0
2066400,0,532.9932,265.05,0
2070000,0,0,264.65,0
2073600,0,0,264.55,0
2077200,0,0,264.15,0
2080800,0,0,263.35,0
2084400,0,0,264.05,0
2088000,0,0,263.85,0
2091600,0,0,262.75,0
2095200,0,0,262.85,0
2098800,0,0,263.15,0
2102400,0,4290.9966,262.45,6.310185
2106000,0,8851.999,262.65,88.59316
2109600,0,7870.272,263.35,214.9923
2113200,0,6838.007,264.85,190.54994
2116800,0,6955.95,267.05,96.46596
2120400,0,6904.1216,269.15,71.16538
2124000,0,6611.122,270.05,57.735577
2127600,0,6117.121,270.75,34.716347
2131200,0,5736.1616,270.95,9.146153
2134800,0,5565.0464,270.95,0.325
2138400,0,5600.394,270.75,0
2142000,0,6468.954,270.75,0
2145600,0,7266.3784,270.55,0
2149200,0,7626.503,270.05,0
2152800,0,469.45758,269.45,0
2156400,0,0,269.15,0
2160000,0,0,269.85,0
2163600,0,0,269.45,0
2167200,0,0,269.95,0
2170800,0,0,271.15,0
2174400,0,0,271.55,0
2178000,0,0,271.75,0
2181600,0,0,271.75,0
2185200,0,0,271.85,0
2188800,0,2871.0615,272.65,4.105263
2192400,0,6961.8286,273.25,35.515427
2196000,0,7367.3096,273.85,51.150143
2199600,0,7104.3525,274.15,47.895832
2203200,0,6685.858,274.45,48.833332
2206800,0,6387.3926,274.55,45
2210400,0,6197.131,274.65,37
2214000,0,5824.5083,274.75,26.416666
2217600,0,5465.2905,274.85,9.5
2221200,0,5209.8623,274.95,0
2224800,0,5070.7334,275.25,0
2228400,0,5766.5503,275.55,0
2232000,0,6447.3975,275.65,0
2235600,0,6650.9873,275.85,0
2239200,0,0,276.05,0
2242800,0,0,276.35,0
2246400,0,0,276.35,0
2250000,0,0,276.45,0
2253600,0,0,276.65,0
2257200,0,0,276.45,0
2260800,0,0,276.35,0
2264400,0,0,276.35,0
2268000,0,0,276.15,0
2271600,0,0,275.85,0
2275200,0,3134.0964,275.55,4.897388
2278800,0,6804.456,275.25,39.013325
2282400,0,6682.744,275.25,51.147385
2286000,0,6320.0024,275.35,37.973152
2289600,0,6009.0483,275.35,33.78875
2293200,0,5833.6177,275.55,38.48
2296800,0,5709.1494,275.55,36.575
2300400,0,5324.82,276.05,24.5
2304000,0,4969.3916,276.05,9.5
2307600,0,4801.664,276.15,0
2311200,0,4865.681,276.05,0
2314800,0,4951.88,275.95,0
2318400,0,4929.5625,275.65,0
2322000,0,5887.0703,275.35,0
2325600,0,0,275.55,0
2329200,0,0,275.55,0
2332800,0,0,275.55,0
2336400,0,0,275.05,0
2340000,0,0,275.45,0
2343600,0,0,275.35,0
2347200,0,0,275.55,0
2350800,0,0,275.45,0
2354400,0,0,275.25,0
2358000,0,0,275.25,0
2361600,0,4100.276,275.25,3.5
2365200,0,8066.982,275.35,12
2368800,0,7882.5747,275.45,19.080357
2372400,0,7284.361,275.75,34.979427
2376000,0,6933.643,275.35,47.41657
2379600,0,6975.0547,275.45,43.992397
2383200,0,6871.373,275.35,33.313858
2386800,0,6346.3105,275.05,23
2390400,0,5865.2417,274.85,12.746803
2394000,0,5797.3027,274.65,1.4705882
2397600,0,6021.759,275.15,0
2401200,0,6065.6167,275.55,0
2404800,0,5879.614,275.85,0
2408400,0,6690.5933,275.75,0
2412000,0,25.580622,275.45,0
2415600,0,0,273.55,0
2419200,0,0,273.85,0
2422800,0,0,274.65,0
2426400,0,0,274.45,0
2430000,0,0,274.15,0
2433600,0,0,274.65,0
2437200,0,0,275.75,0
2440800,0,0,276.55,0
2444400,0,0,276.45,0
2448000,0,2871.606,276.75,1.375
2451600,0,6953.953,276.65,11.416667
2455200,0,7447.16,277.05,22.458334
2458800,0,7216.5166,277.05,28.145834
2462400,0,7008.9663,277.05,35.368057
2466000,0,7078.041,277.15,34.156567
2469600,0,6960.3027,277.35,24.621212
2473200,0,6275.321,277.85,16.625
2476800,0,5656.238,278.15,5.875
2480400,0,5433.7637,278.75,0
2484000,0,5498.0854,279.45,0
2487600,0,6305.8823,279.95,0
2491200,0,6893.7363,280.85,0
2494800,0,7147.423,280.35,0
2498400,0,104.1007,279.75,0
2502000,0,0,279.35,0
2505600,0,0,279.75,0
2509200,0,0,280.15,0
2512800,0,0,280.25,0
2516400,0,0,279.35,0
2520000,0,0,278.95,0
2523600,0,0,278.95,0
2527200,0,0,278.75,0
2530800,0,0,278.65,0
2534400,0,3172.933,278.05,9.736363
2538000,0,7157.7163,278.05,76.241165
2541600,0,6694.5313,278.25,151.458
2545200,0,6111.095,276.55,192.83878
2548800,0,5662.7837,278.55,270.61935
2552400,0,4766.3706,278.65,314.21817
2556000,0,3852.157,279.35,256.82294
2559600,0,2531.5203,279.35,157.33118
2563200,0,2363.947,279.55,35.93617
2566800,0,3174.2314,279.25,0.79787236
2570400,0,4180.738,278.25,0
2574000,0,5860.866,277.15,0
2577600,0,7131.755,276.85,0
2581200,0,7611.7563,276.95,0
2584800,0,461.97766,277.65,0
2588400,0,0,277.05,0
2592000,0,0,277.45,0
2595600,0,0,276.55,0
2599200,0,0,276.75,0
2602800,0,0,278.85,0
2606400,0,0,281.55,0
2610000,0,0,282.35,0
2613600,0,0,282.75,0
2617200,0,0,283.05,0
2620800,0,1822.1345,282.75,3.673913
2624400,0,5297.0205,282.25,27.371225
2628000,0,5644.977,282.65,51.932804
2631600,0,5321.6626,282.65,93.79313
2635200,0,0,283.35,186.95749
2638800,0,0,283.45,283.2489
2642400,0,0,283.95,273.1396
2646000,0,0,283.15,168.3609
2649600,0,2292.463,282.75,62.881435
2653200,0,2778.6338,281.85,1.640625
2656800,0,3886.801,280.85,0
2660400,0,5557.5317,280.25,0
2664000,0,6787.4326,279.85,0
2667600,0,7359.677,279.65,0
2671200,0,441.87643,279.55,0
2674800,0,0,278.95,0
2678400,0,0,278.05,0
2682000,0,0,276.95,0
2685600,0,0,276.05,0
2689200,0,0,275.35,0
2692800,0,0,275.35,0
2696400,0,0,275.25,0
2700000,0,0,275.15,0
2703600,0,0,274.85,0
2707200,0,4242.705,274.25,14.875
2710800,0,7556.5073,274.25,114.48684
2714400,0,6319.6865,275.05,232.67224
2718000,0,4854.7715,275.95,281.9185
2721600,0,4585.901,276.85,286.0599
2725200,0,4588.809,277.35,285.73923
2728800,0,4137.4136,277.95,205.65422
2732400,0,3342.0054,277.85,111.88212
2736000,0,3117.7336,277.85,43.336956
2739600,0,3581.785,277.15,9.375
2743200,0,4749.8306,275.95,0
2746800,0,6369.038,275.65,0
2750400,0,7501.634,275.15,0
2754000,0,8039.7764,274.75,0
2757600,0,1178.1892,274.45,0
2761200,0,0,273.65,0
2764800,0,0,273.35,0
2768400,0,0,273.35,0
2772000,0,0,273.15,0
2775600,0,0,273.35,0
2779200,0,0,273.25,0
2782800,0,0,273.25,0
2786400,0,0,273.35,0
2790000,0,0,273.55,0
2793600,0,3516.2954,273.55,3.3552632
2797200,0,7621.086,273.95,46.167465
2800800,0,7691.2427,274.25,89.76117
2804400,0,7283.891,274.85,75.561844
2808000,0,7046.9697,275.25,81.48622
2811600,0,7063.7827,275.45,77.20008
2815200,0,6953.2256,275.45,45.11795
2818800,0,6282.0566,275.55,26.176924
2822400,0,5675.504,275.75,11.53022
2826000,0,5539.231,276.05,0.64285713
2829600,0,5831.644,275.85,0
2833200,0,6880.23,275.75,0
2836800,0,7617.6333,276.35,0
2840400,0,7804.4004,276.45,0
2844000,0,496.27188,276.95,0
2847600,0,0,276.95,0
2851200,0,0,277.05,0
2854800,0,0,277.15,0
2858400,0,0,277.15,0
2862000,0,0,277.25,0
2865600,0,0,276.85,0
2869200,0,0,276.35,0
2872800,0,0,275.85,0
2876400,0,0,275.75,0
2880000,0,4612.4106,275.45,16.270834
2883600,0,8033.273,275.45,67.1762
2887200,0,7528.5957,275.15,130.33586
2890800,0,6353.8657,275.85,177.88898
2894400,0,5617.0015,277.15,191.52666
2898000,0,5391.5547,277.15,166.00047
2901600,0,5306.9985,277.55,131.72517
2905200,0,4489.034,277.65,97.11661
2908800,0,4115.923,277.25,39.349834
2912400,0,4402.797,276.65,0.609375
2916000,0,5025.3223,275.85,0
2919600,0,5414.822,275.85,0
2923200,0,5453.7573,275.45,0
2926800,0,6470.421,274.75,0
2930400,0,128.00853,273.05,0
2934000,0,0,273.45,0
2937600,0,0,273.85,0
2941200,0,0,273.75,0
2944800,0,0,273.65,0
2948400,0,0,274.05,0
2952000,0,0,273.95,0
2955600,0,0,273.95,0
2959200,0,0,273.95,0
