Time,thermalZone.ROM.thermSplitterSolRad.portIn[1].Q_flow,thermalZone.ROM.thermSplitterSolRad.portIn[2].Q_flow,thermalZone.ROM.thermSplitterSolRad.portIn[3].Q_flow,thermalZone.ROM.thermSplitterSolRad.portIn[4].Q_flow,thermalZone.ROM.convHeatSol.Q_flow
6469200,0,0,0,0,0
6470100,0,0,0,0,0
6471000,0,0,0,0,0
6471900,0,0,0,0,0
6472800,0,0,0,0,0
6473700,0,0,0,0,0
6474600,0,0,0,0,0
6475500,0,0,0,0,0
6476400,0,0,0,0,0
6477300,0,0,0,0,0
6478200,0,0,0,0,0
6479100,0,0,0,0,0
6480000,0,0,0,0,0
6480900,0,0,0,0,0
6481800,0,0,0,0,0
6482700,0,0,0,0,0
6483600,0,0,0,0,0
6484500,0,0,0,0,0
6485400,0,0,0,0,0
6486300,0,0,0,0,0
6487200,0,0,0,0,0
6488100,0,0,0,0,0
6489000,0,0,0,0,0
6489900,0,0,0,0,0
6490800,0,0,0,0,0
6491700,0,0,0,0,0
6492600,0,0,0,0,0
6493500,0,0,0,0,0
6494400,0,0,0,0,0
6495300,0,0,0,0,0
6496200,0,0,0,0,0
6497100,0,0,0,0,0
6498000,0,0,0,0,0
6498900,0,0,0,0,0
6499800,0,0,0,0,0
6500700,0,0,0,0,0
6501600,0.19145168,0.19145168,0.19145168,0.19145168,0.023684744
6502500,2.0187318,2.0187318,2.0187318,2.0187318,0.24974003
6503400,6.461878,6.461878,6.461878,6.461878,0.7994076
6504300,19.464375,19.255835,19.255835,26.49872,2.6126215
6505200,44.073997,42.73343,42.73343,65.97548,6.046897
6506100,78.18879,72.02148,72.02148,121.60136,10.634013
6507000,117.48451,102.19693,102.19693,178.94302,15.489322
6507900,156.37766,131.70976,131.70976,223.09044,19.883121
6508800,195.97772,161.08582,161.08582,262.97302,24.158424
6509700,236.2806,190.31845,190.31845,300.13733,28.36252
6510600,277.4116,219.39122,219.39122,335.61768,32.53026
6511500,319.66077,248.26846,248.26846,370.14148,36.690903
6512400,363.26743,276.9713,276.9713,403.7668,40.854954
6513300,408.34918,305.56293,305.56293,436.18024,45.020267
6514200,454.97122,334.104,334.104,467.01276,49.181194
6515100,563.5778,373.2411,373.2411,553.30316,57.629787
6516000,855.5947,421.39252,421.39252,769.6977,76.33229
6516900,1140.8727,471.22684,471.22684,913.66315,92.6904
6517800,1436.6997,510.37793,510.37793,998.2126,106.876335
6518700,1886.9237,534.32764,534.32764,1083.0488,124.90601
6519600,2383.8403,543.7052,543.7052,1078.4856,140.71349
6520500,2876.746,545.5195,545.5195,997.5558,153.56725
6521400,3182.1265,550.9194,550.9194,853.74536,158.89827
6522300,3464.8208,562.6557,562.6557,741.4197,164.89336
6523200,3573.218,563.16833,563.16833,628.6745,164.7906
6524100,3622.54,559.9883,560.3442,560.8997,164.0342
6525000,3616.519,618.1151,556.9643,556.9643,165.41946
6525900,3580.9717,730.8498,555.52875,555.52875,167.71791
6526800,3534.8599,895.285,555.0757,555.0757,171.34937
6527700,3472.5117,1102.6301,553.18274,553.18274,175.71672
6528600,3388.4478,1339.4421,547.4262,547.4262,180.08481
6529500,3177.964,1535.5114,531.5828,531.5828,178.659
6530400,3059.4744,1786.5967,519.2876,519.2876,181.99937
6531300,2924.1887,2030.8969,504.53635,504.53635,184.4585
6532200,2772.1394,2258.1555,487.13153,487.13153,185.70798
6533100,2598.2097,2456.3643,467.62103,467.62103,185.25204
6534000,2399.2034,2614.0156,446.6125,446.6125,182.67352
6534900,2178.988,2726.5234,423.9943,423.9943,177.9433
6535800,1942.7267,2792.2808,399.65094,399.65094,171.16422
6536700,1619.6749,2687.505,366.05698,366.05698,155.85445
6537600,1340.3951,2569.6704,336.31955,336.31955,141.73314
6538500,1072.884,2382.1042,305.21545,305.21545,125.73461
6539400,803.7654,2083.925,267.00134,267.00134,105.82556
6540300,583.3531,1718.5238,231.09227,231.09227,85.486435
6541200,381.54587,1176.2667,189.64716,189.64716,59.910522
6542100,241.7523,668.64996,147.1695,147.1695,37.26004
6543000,171.44264,459.86856,108.22465,108.22465,26.219397
6543900,97.41926,277.40155,71.16115,71.16115,15.994117
6544800,48.841705,171.44069,38.77683,38.77683,9.211424
6545700,16.63391,20.933018,16.523817,16.523817,2.1839554
6546600,4.282255,4.282255,4.282255,4.282255,0.5297635
6547500,1.8881776,1.8881776,1.8881776,1.8881776,0.233589
6548400,0.6138311,0.6138311,0.6138311,0.6138311,0.07593787
6549300,0.075112164,0.22394603,0.10219568,0.075112164,0.01473297
6550200,0,0,0,0,0
6551100,0,0,0,0,0
6552000,0,0,0,0,0
6552900,0,0,0,0,0
6553800,0,0,0,0,0
6554700,0,0,0,0,0
6555600,0,0,0,0,0
6556500,0,0,0,0,0
6557400,0,0,0,0,0
6558300,0,0,0,0,0
6559200,0,0,0,0,0
6560100,0,0,0,0,0
6561000,0,0,0,0,0
6561900,0,0,0,0,0
6562800,0,0,0,0,0
6563700,0,0,0,0,0
6564600,0,0,0,0,0
6565500,0,0,0,0,0
6566400,0,0,0,0,0
6567300,0,0,0,0,0
6568200,0,0,0,0,0
6569100,0,0,0,0,0
6570000,0,0,0,0,0
6570900,0,0,0,0,0
6571800,0,0,0,0,0
6572700,0,0,0,0,0
6573600,0,0,0,0,0
6574500,0,0,0,0,0
6575400,0,0,0,0,0
6576300,0,0,0,0,0
6577200,0,0,0,0,0
6578100,0,0,0,0,0
6579000,0,0,0,0,0
6579900,0,0,0,0,0
6580800,0,0,0,0,0
6581700,0,0,0,0,0
6582600,0,0,0,0,0
6583500,0,0,0,0,0
6584400,0,0,0,0,0
6585300,0,0,0,0,0
6586200,0,0,0,0,0
6587100,0.20639682,0.20639682,0.20639682,0.20639682,0.025533626
6588000,1.5726522,1.5726522,1.673849,5.0258436,0.30448443
6588900,8.643475,8.643475,8.643475,8.643475,1.0692959
6589800,24.737078,23.47868,23.47868,40.909214,3.482587
6590700,57.84061,48.346394,48.346394,209.73528,11.266042
6591600,117.61132,80.450066,80.450066,539.7496,25.307041
6592500,218.67807,119.49888,119.49888,938.3957,43.17747
6593400,334.31412,158.31242,158.31242,1218.2703,57.810596
6594300,470.9243,197.8741,197.8741,1427.3004,70.94762
6595200,649.0514,240.32022,240.32022,1652.1248,86.03556
6596100,868.39166,284.34952,284.34952,1880.491,102.60562
6597000,1085.4388,322.86276,322.86276,2030.284,116.33346
6597900,1317.8696,358.22467,358.22467,2147.8438,129.34523
6598800,1561.9248,390.14432,390.14432,2229.9543,141.40726
6599700,1869.1876,423.99747,423.99747,2340.0442,156.40907
6600600,2152.5703,452.49893,452.49893,2360.9402,167.58273
6601500,2412.7493,476.15588,476.15588,2306.1262,175.39754
6602400,2646.89,495.61896,495.61896,2184.6802,180.08685
6603300,2845.8538,514.3037,514.3037,2005.2178,181.84573
6604200,2999.9158,535.5562,535.5562,1784.3718,181.09485
6605100,3082.8801,557.1209,557.1209,1536.1494,177.31767
6606000,3089.6472,575.0312,575.0312,1287.1571,170.93402
6606900,3045.6553,589.96533,589.96533,1068.0929,163.72203
6607800,2979.9429,602.6653,602.6653,894.40405,157.10342
6608700,2837.4182,611.8932,611.8932,763.1586,149.2071
6609600,2512.9329,616.5142,616.5142,665.28424,136.43027
6610500,2338.7876,620.5547,620.6212,620.6905,129.91713
6611400,2328.4434,676.72943,626.4922,626.4922,131.69559
6612300,2441.064,761.9436,630.3028,630.3028,138.0499
6613200,2548.5054,874.90204,627.24457,627.24457,144.67722
6614100,2636.9172,1021.7223,618.3114,618.3114,151.39987
6615000,2792.1409,1248.1796,607.803,607.803,162.55443
6615900,2812.7205,1468.892,589.7741,589.7741,168.90187
6616800,2808.2285,1714.6166,567.9806,567.9806,175.01463
6617700,2780.7495,1979.9164,544.61786,544.61786,180.92479
6618600,2732.7231,2259.31,522.1852,522.1852,186.69289
6619500,2625.488,2509.4092,500.9189,500.9189,189.79593
6620400,2440.4063,2683.8823,478.53198,478.53198,188.08307
6621300,2208.2747,2785.5046,453.86972,453.86972,182.5212
6622200,1898.4207,2751.8577,419.06137,419.06137,169.74435
6623100,1634.2753,2730.615,386.78058,386.78058,158.92119
6624000,1369.1658,2649.5642,354.11368,354.11368,146.19455
6624900,1112.9359,2509.3596,320.15268,320.15268,131.83301
6625800,849.81696,2257.7998,279.37146,279.37146,113.39256
6626700,606.3975,1865.0145,236.4402,236.4402,91.06059
6627600,382.05917,1268.734,187.54779,187.54779,62.656353
6628500,220.75146,679.4569,137.07506,137.07506,36.320366
6629400,118.661934,296.16077,89.22158,89.22158,18.348429
6630300,65.16337,176.3204,52.433987,52.433987,10.711909
6631200,27.45724,73.48763,24.508965,24.508965,4.638025
6632100,6.7607822,8.060147,6.7600107,6.7600107,0.87652427
6633000,0,0,0,0,0
6633900,0,0,0,0,0
6634800,0,0,0,0,0
6635700,0,0,0,0,0
6636600,0,0,0,0,0
6637500,0,0,0,0,0
6638400,0,0,0,0,0
6639300,0,0,0,0,0
6640200,0,0,0,0,0
6641100,0,0,0,0,0
6642000,0,0,0,0,0
6642900,0,0,0,0,0
6643800,0,0,0,0,0
6644700,0,0,0,0,0
6645600,0,0,0,0,0
6646500,0,0,0,0,0
6647400,0,0,0,0,0
6648300,0,0,0,0,0
6649200,0,0,0,0,0
6650100,0,0,0,0,0
6651000,0,0,0,0,0
6651900,0,0,0,0,0
6652800,0,0,0,0,0
6653700,0,0,0,0,0
6654600,0,0,0,0,0
6655500,0,0,0,0,0
6656400,0,0,0,0,0
6657300,0,0,0,0,0
6658200,0,0,0,0,0
6659100,0,0,0,0,0
6660000,0,0,0,0,0
6660900,0,0,0,0,0
6661800,0,0,0,0,0
6662700,0,0,0,0,0
6663600,0,0,0,0,0
6664500,0,0,0,0,0
6665400,0,0,0,0,0
6666300,0,0,0,0,0
6667200,0,0,0,0,0
6668100,0,0,0,0,0
6669000,0,0,0,0,0
6669900,0,0,0,0,0
6670800,0,0,0,0,0
6671700,0,0,0,0,0
6672600,0,0,0,0,0
6673500,2.2168367,2.2168367,2.2168367,2.2168367,0.27424785
6674400,8.557283,8.557283,8.557283,8.557283,1.058633
6675300,18.432598,18.307867,18.307867,25.194464,2.481736
6676200,32.401413,30.390287,30.390287,59.577576,4.7245226
6677100,72.50145,54.352665,54.352665,459.81015,19.825266
6678000,164.04025,88.1848,88.1848,1238.5354,48.833355
6678900,315.98392,127.10624,127.10624,1989.4283,79.16365
6679800,495.05804,164.97452,164.97452,2364.9258,98.657715
6680700,620.8709,199.29109,199.29109,2195.7065,99.43793
6681600,628.7561,226.23969,226.23969,1668.9951,85.05868
6682500,606.2229,257.19568,257.19568,1216.6654,72.287
6683400,621.2411,288.8399,288.8399,1018.90247,68.592476
6684300,747.79626,325.90964,325.90964,1102.1609,77.37453
6685200,938.4354,367.03842,367.03842,1259.9103,90.69348
6686100,1191.5231,409.2127,409.2127,1443.9507,106.821625
6687000,1221.7524,427.0935,427.0935,1322.3712,105.102394
6687900,1151.3816,435.0693,435.0693,1116.853,97.06309
6688800,974.0466,432.76352,432.76352,866.99554,83.70833
6689700,732.73737,423.64673,423.64673,632.9262,68.44197
6690600,559.57526,407.56894,407.56894,494.54623,57.812145
6691500,470.5174,367.64963,367.64963,415.67722,50.149296
6692400,354.28464,304.40915,304.40915,322.66034,39.765873
6693300,256.02914,241.93013,241.93013,245.8287,30.486128
6694200,209.60153,208.7895,208.7895,208.9924,25.86102
6695100,201.34644,201.39047,201.39047,201.38321,24.912699
6696000,196.01283,196.37022,196.37022,196.34111,24.281271
6696900,192.75732,193.18304,193.1834,193.18364,23.885796
6697800,190.81822,191.20384,191.23932,191.23932,23.644352
6698700,189.90634,190.25197,190.32167,190.32167,23.529947
6699600,189.51611,189.82771,189.93314,189.93314,23.480724
6700500,188.61606,188.89078,189.0323,189.0323,23.368189
6701400,186.17696,186.40558,186.57822,186.57822,23.064093
6702300,180.18053,180.32181,180.47765,180.47765,22.313122
6703200,171.15092,171.17583,171.21713,171.21713,21.178177
6704100,161.71068,161.71068,161.71068,161.71068,20.005445
6705000,154.71321,154.71321,154.71321,154.71321,19.13978
6705900,151.77109,151.77109,151.77109,151.77109,18.775805
6706800,151.12053,151.12053,151.12053,151.12053,18.695324
6707700,150.50726,150.49211,150.5662,150.5662,18.622631
6708600,147.68747,147.59474,147.90266,147.90266,18.28106
6709500,142.31332,142.12134,142.6173,142.6173,17.618637
6710400,135.19357,134.92096,135.5075,135.5075,16.735966
6711300,125.98163,125.68904,126.23507,126.23507,15.591984
6712200,114.28632,113.98495,114.485825,114.485825,14.141534
6713100,99.220245,98.758995,99.45432,99.45432,12.274883
6714000,81.767624,81.392876,81.91214,81.91214,10.112931
6714900,64.05293,64.05219,64.05314,64.05314,7.924064
6715800,48.09125,48.09125,48.09125,48.09125,5.949433
6716700,33.15763,33.15763,33.15763,33.15763,4.101975
6717600,18.777,18.777,18.777,18.777,2.3229277
6718500,7.5038743,7.5038743,7.5038743,7.5038743,0.9283143
6719400,2.1338267,2.1338267,2.1338267,2.1338267,0.26397857
6720300,0.89666516,0.89666516,0.89666516,0.89666516,0.11092765
6721200,0.26491773,0.26491773,0.26491773,0.26491773,0.032773327
6722100,0.03304394,0.03304394,0.03304394,0.03304394,0.00408791
6723000,0,0,0,0,0
6723900,0,0,0,0,0
6724800,0,0,0,0,0
6725700,0,0,0,0,0
6726600,0,0,0,0,0
6727500,0,0,0,0,0
6728400,0,0,0,0,0
6729300,0,0,0,0,0
6730200,0,0,0,0,0
6731100,0,0,0,0,0
6732000,0,0,0,0,0
6732900,0,0,0,0,0
6733800,0,0,0,0,0
6734700,0,0,0,0,0
6735600,0,0,0,0,0
6736500,0,0,0,0,0
6737400,0,0,0,0,0
6738300,0,0,0,0,0
6739200,0,0,0,0,0
6740100,0,0,0,0,0
6741000,0,0,0,0,0
6741900,0,0,0,0,0
6742800,0,0,0,0,0
6743700,0,0,0,0,0
6744600,0,0,0,0,0
6745500,0,0,0,0,0
6746400,0,0,0,0,0
6747300,0,0,0,0,0
6748200,0,0,0,0,0
6749100,0,0,0,0,0
6750000,0,0,0,0,0
6750900,0,0,0,0,0
6751800,0,0,0,0,0
6752700,0,0,0,0,0
6753600,0,0,0,0,0
6754500,0,0,0,0,0
6755400,0,0,0,0,0
6756300,0,0,0,0,0
6757200,0,0,0,0,0
6758100,0,0,0,0,0
6759000,0,0,0,0,0
6759900,0.043638673,0.043638673,0.043638673,0.043638673,0.0053985985
6760800,0.2938947,0.2938947,0.2938947,0.2938947,0.036358107
6761700,0.9315965,0.9315965,0.9315965,0.9315965,0.11524905
6762600,2.1386697,2.1386697,2.1386697,2.1386697,0.26457772
6763500,10.788772,10.788772,10.788772,10.788772,1.3346933
6764400,30.498901,30.498901,30.498901,30.498901,3.7730598
6765300,56.38911,56.38911,56.38911,56.38911,6.975972
6766200,83.27709,83.39387,83.39387,82.97476,10.300194
6767100,113.39175,111.60621,111.60621,116.905396,14.026069
6768000,149.76794,142.25336,142.25336,161.10515,18.413807
6768900,186.77695,172.67361,172.67361,203.03659,22.73693
6769800,219.7282,199.64302,199.64302,237.1402,26.479004
6770700,246.33653,221.86235,221.86235,261.76025,29.437777
6771600,265.59122,238.772,238.772,277.10992,31.553972
6772500,274.53662,248.33395,248.33395,281.239,32.5498
6773400,270.4971,248.39314,248.39314,272.76892,32.166565
6774300,254.73418,239.16574,239.16574,254.20305,30.534082
6775200,233.70197,224.74413,224.74413,232.2839,28.313633
6776100,212.24893,208.92822,208.92822,211.3444,26.024221
6777000,195.34785,195.35117,195.35117,195.3491,24.166988
6777900,184.0815,184.45786,184.45786,184.2614,22.801813
6778800,175.18169,175.24516,175.24516,175.21803,21.677011
6779700,168.36717,168.36717,168.36717,168.36717,20.828928
6780600,164.06087,164.06087,164.06087,164.06087,20.29619
6781500,179.66348,179.78752,179.78752,179.76717,22.23729
6782400,218.96996,217.03996,217.03996,217.19472,26.914782
6783300,262.18375,251.72011,251.69803,251.6876,31.462563
6784200,279.40213,266.31268,265.0745,265.0745,33.27414
6785100,265.09875,255.72285,253.79594,253.79594,31.806602
6786000,239.8744,235.13622,233.5058,233.5058,29.134708
6786900,214.45537,213.39034,212.8324,212.8324,26.397232
6787800,199.97781,199.98357,199.98799,199.98799,24.74033
6788700,196.46968,196.52415,196.58546,196.58546,24.314375
6789600,195.74008,195.72612,195.70236,195.70236,24.212503
6790500,194.28519,194.22543,194.05835,194.05835,24.019402
6791400,188.49966,188.49022,188.43599,188.43599,23.315315
6792300,175.31557,175.3242,175.69177,175.69177,21.71206
6793200,158.16107,158.1509,158.24924,158.24924,19.571457
6794100,141.93625,141.93625,141.93625,141.93625,17.559122
6795000,132.14,132.14,132.14,132.14,16.347218
6795900,129.2975,129.2975,129.2975,129.2975,15.995566
6796800,128.91049,128.84471,128.98422,128.98422,15.950215
6797700,129.03777,128.83034,129.21288,129.21288,15.967852
6798600,129.33693,132.82199,127.08834,127.08834,15.969143
6799500,129.80382,147.46574,122.65213,122.65213,16.162077
6800400,130.20557,178.67831,116.743195,116.743195,16.774338
6801300,129.28711,227.78056,109.04076,109.04076,17.788118
6802200,128.40887,313.83673,99.122696,99.122696,19.809
6803100,103.6283,341.95023,78.13862,78.13862,18.614096
6804000,56.10195,223.45088,46.92292,46.92292,11.548412
6804900,19.517715,43.24547,19.375814,19.377075,3.1396723
6805800,4.28482,4.28482,4.28482,4.28482,0.5300808
6806700,2.306888,2.306888,2.306888,2.306888,0.28538823
6807600,0.9809364,0.9809364,0.9809364,0.9809364,0.121352956
6808500,0.23447898,0.23447898,0.23447898,0.23447898,0.029007709
6809400,0,0,0,0,0
6810300,0,0,0,0,0
6811200,0,0,0,0,0
6812100,0,0,0,0,0
6813000,0,0,0,0,0
6813900,0,0,0,0,0
6814800,0,0,0,0,0
6815700,0,0,0,0,0
6816600,0,0,0,0,0
6817500,0,0,0,0,0
6818400,0,0,0,0,0
6819300,0,0,0,0,0
6820200,0,0,0,0,0
6821100,0,0,0,0,0
6822000,0,0,0,0,0
6822900,0,0,0,0,0
6823800,0,0,0,0,0
6824700,0,0,0,0,0
6825600,0,0,0,0,0
6826500,0,0,0,0,0
6827400,0,0,0,0,0
6828300,0,0,0,0,0
6829200,0,0,0,0,0
6830100,0,0,0,0,0
6831000,0,0,0,0,0
6831900,0,0,0,0,0
6832800,0,0,0,0,0
6833700,0,0,0,0,0
6834600,0,0,0,0,0
6835500,0,0,0,0,0
6836400,0,0,0,0,0
6837300,0,0,0,0,0
6838200,0,0,0,0,0
6839100,0,0,0,0,0
6840000,0,0,0,0,0
6840900,0,0,0,0,0
6841800,0,0,0,0,0
6842700,0,0,0,0,0
6843600,0,0,0,0,0
6844500,0,0,0,0,0
6845400,0,0,0,0,0
6846300,0.3413157,0.3413157,0.3413157,0.3413157,0.04222462
6847200,2.5182183,2.5182183,2.5182183,2.5182183,0.31153217
6848100,8.34095,8.34095,8.34095,8.34095,1.0318701
6849000,19.582855,19.582855,19.582855,19.582855,2.4226213
6849900,41.343735,40.956383,40.956383,60.72541,5.690162
6850800,79.28739,71.96941,71.96941,164.39806,11.9883795
6851700,131.27792,108.3941,108.3941,288.67276,19.692955
6852600,192.2524,146.50143,146.50143,400.92487,27.407633
6853500,256.7575,184.81172,184.81172,482.9008,34.307682
6854400,323.41803,223.88492,223.88492,544.2765,40.684464
6855300,392.562,263.15585,263.15585,598.98004,46.94393
6856200,467.67764,302.07684,302.07684,658.95715,53.52954
6857100,666.26013,344.52322,344.52322,929.25574,70.65656
6858000,915.8261,391.08603,391.08603,1216.2218,90.130516
6858900,1194.4441,437.40326,437.40326,1454.511,108.98232
6859800,1449.0629,481.8026,481.8026,1582.6797,123.56746
6860700,1562.7789,514.8241,514.8241,1522.9835,127.28074
6861600,1559.165,537.6509,537.6509,1360.2517,123.548
6862500,1528.126,554.352,554.352,1201.2695,118.70411
6863400,1479.1007,563.4983,563.4983,1057.7288,113.31421
6864300,1349.3307,556.28503,556.28503,897.78375,103.90777
6865200,1146.4479,533.07306,533.07306,741.46606,91.362686
6866100,856.48474,514.57086,514.57086,600.1234,76.87886
6867000,727.36896,498.30392,498.30392,541.7189,70.07306
6867900,715.952,501.53687,501.53687,527.8228,69.49016
6868800,752.7335,515.5894,515.5894,528.44727,71.51627
6869700,786.75684,525.56696,524.9649,524.78674,73.05388
6870600,766.0861,528.9812,514.3307,514.3307,71.8679
6871500,686.01874,509.5734,483.798,483.798,66.902725
6872400,588.20776,476.25314,445.44662,445.44662,60.474873
6873300,490.47653,430.68433,401.81793,401.81793,53.34423
6874200,409.17493,379.2034,355.736,355.736,46.387123
6875100,336.8306,322.13528,305.23874,305.23874,39.261135
6876000,262.30374,257.63284,249.47632,249.47632,31.51204
6876900,193.68678,193.68513,193.68034,193.68034,23.960802
6877800,141.30774,141.30774,141.30774,141.30774,17.481369
6878700,105.36405,105.36405,105.36405,105.36405,13.034728
6879600,86.44635,86.44635,86.44635,86.44635,10.694394
6880500,79.302124,79.302124,79.302124,79.302124,9.810572
6881400,78.79734,78.79734,78.79734,78.79734,9.748125
6882300,89.08339,89.08339,89.08339,89.08339,11.020625
6883200,109.070145,109.070145,109.070145,109.070145,13.493215
6884100,125.53233,125.208496,125.79874,125.79874,15.536236
6885000,126.250916,127.851265,125.24466,125.24466,15.605923
6885900,113.00752,115.531525,111.793274,111.793274,13.983266
6886800,99.11787,103.521805,97.51513,97.51513,12.29907
6887700,84.78273,93.007866,82.57839,82.57839,10.60662
6888600,70.162605,86.045654,67.18661,67.18661,8.987056
6889500,52.551323,75.536125,49.83678,49.83678,7.0441546
6890400,32.44314,53.523975,31.231647,31.231647,4.590631
6891300,15.315242,16.483044,15.311139,15.312157,1.9305644
6892200,4.285674,4.285674,4.285674,4.285674,0.5301865
6893100,0,0,0,0,0
6894000,0,0,0,0,0
6894900,0,0,0,0,0
6895800,0,0,0,0,0
6896700,0,0,0,0,0
6897600,0,0,0,0,0
6898500,0,0,0,0,0
6899400,0,0,0,0,0
6900300,0,0,0,0,0
6901200,0,0,0,0,0
6902100,0,0,0,0,0
6903000,0,0,0,0,0
6903900,0,0,0,0,0
6904800,0,0,0,0,0
6905700,0,0,0,0,0
6906600,0,0,0,0,0
6907500,0,0,0,0,0
6908400,0,0,0,0,0
6909300,0,0,0,0,0
6910200,0,0,0,0,0
6911100,0,0,0,0,0
6912000,0,0,0,0,0
6912900,0,0,0,0,0
6913800,0,0,0,0,0
6914700,0,0,0,0,0
6915600,0,0,0,0,0
6916500,0,0,0,0,0
6917400,0,0,0,0,0
6918300,0,0,0,0,0
6919200,0,0,0,0,0
6920100,0,0,0,0,0
6921000,0,0,0,0,0
6921900,0,0,0,0,0
6922800,0,0,0,0,0
6923700,0,0,0,0,0
6924600,0,0,0,0,0
6925500,0,0,0,0,0
6926400,0,0,0,0,0
6927300,0,0,0,0,0
6928200,0,0,0,0,0
6929100,0,0,0,0,0
6930000,0,0,0,0,0
6930900,0,0,0,0,0
6931800,0,0,0,0,0
6932700,1.1520511,1.1520511,1.1520511,1.1520511,0.14252178
6933600,4.692788,4.692788,4.692788,4.692788,0.5805511
6934500,10.828529,10.829297,10.829313,10.734876,1.3367634
6935400,29.144873,29.112871,29.112871,29.65455,3.619335
6936300,78.03176,62.845818,62.845818,434.36462,19.734682
6937200,172.00894,104.959,104.959,1196.3264,48.81196
6938100,326.15512,148.70518,148.70518,2011.3174,81.49123
6939000,521.72675,187.19096,187.19096,2577.1228,107.41953
6939900,769.18365,220.60698,220.60698,2986.2556,129.7934
6940800,1015.78784,243.91168,243.91168,3197.9348,145.40865
6941700,1257.7843,266.5546,266.5546,3235.9126,155.46823
6942600,1437.8844,293.75568,293.75568,3042.6626,156.74406
6943500,1526.2653,329.39334,329.39334,2678.0723,150.4059
6944400,1537.0195,366.7817,366.7817,2269.0354,140.40057
6945300,1409.9004,392.9762,392.9762,1782.4004,123.03876
6946200,1302.9308,407.92697,407.92697,1436.0226,109.9425
6947100,1134.6041,407.1177,407.1177,1110.1721,94.60861
6948000,869.22314,395.31607,395.31607,778.1497,75.402214
6948900,661.4464,382.773,382.773,572.94666,61.853786
6949800,450.13617,372.42184,372.42184,419.42984,49.9302
6950700,410.2273,354.5378,354.5378,383.7285,46.485508
6951600,371.02173,329.66302,329.66302,347.38974,42.61044
6952500,337.571,307.7603,307.7603,317.8095,39.30622
6953400,324.69043,299.64554,299.64554,305.8731,38.036743
6954300,429.43277,335.52246,335.52246,343.71164,44.66565
6955200,607.72046,409.2716,409.2716,415.9314,56.975105
6956100,875.7791,473.39642,472.17206,471.96283,70.927124
6957000,974.58856,527.0998,501.99133,501.99133,77.49498
6957900,983.5573,554.11566,500.32806,500.32806,78.50502
6958800,973.8541,580.7794,494.0584,494.0584,78.64176
6959700,943.4456,604.34235,483.23972,483.23972,77.76085
6960600,890.8304,619.8727,467.91318,467.91318,75.665855
6961500,804.61145,614.9468,450.85242,450.85242,71.79164
6962400,678.4611,573.0131,433.62103,433.62103,65.52731
6963300,607.9067,548.76904,409.99152,409.99152,61.133778
6964200,540.82086,516.19196,383.3819,383.3819,56.405464
6965100,451.04254,450.57053,341.27567,341.27567,48.994778
6966000,340.176,349.67624,281.76984,281.76984,38.764698
6966900,242.21138,249.29674,221.71841,221.71841,28.915823
6967800,183.77124,185.4592,180.24928,180.24928,22.568937
6968700,183.8444,191.5651,174.94511,174.94511,22.43195
6969600,221.47319,256.63,193.20409,193.20409,26.737465
6970500,260.64215,345.0148,210.23643,210.23643,31.735975
6971400,262.52722,396.40295,203.91972,203.91972,32.992874
6972300,230.22855,398.5346,178.36754,178.36754,30.479326
6973200,195.06715,398.64084,151.85002,151.85002,27.754889
6974100,159.2662,397.9384,125.28428,125.28428,24.982676
6975000,125.39842,402.02588,99.57885,99.57885,22.471607
6975900,88.21146,357.32507,72.84169,72.84169,18.285152
6976800,49.95623,226.57642,45.397335,45.397335,11.360639
6977700,22.173134,81.31149,22.227552,22.192778,4.57438
6978600,6.454259,6.454259,6.454259,6.454259,0.7984651
6979500,0,0,0,0,0
6980400,0,0,0,0,0
6981300,0,0,0,0,0
6982200,0,0,0,0,0
6983100,0,0,0,0,0
6984000,0,0,0,0,0
6984900,0,0,0,0,0
6985800,0,0,0,0,0
6986700,0,0,0,0,0
6987600,0,0,0,0,0
6988500,0,0,0,0,0
6989400,0,0,0,0,0
6990300,0,0,0,0,0
6991200,0,0,0,0,0
6992100,0,0,0,0,0
6993000,0,0,0,0,0
6993900,0,0,0,0,0
6994800,0,0,0,0,0
6995700,0,0,0,0,0
6996600,0,0,0,0,0
6997500,0,0,0,0,0
6998400,0,0,0,0,0
6999300,0,0,0,0,0
7000200,0,0,0,0,0
7001100,0,0,0,0,0
7002000,0,0,0,0,0
7002900,0,0,0,0,0
7003800,0,0,0,0,0
7004700,0,0,0,0,0
7005600,0,0,0,0,0
7006500,0,0,0,0,0
7007400,0,0,0,0,0
7008300,0,0,0,0,0
7009200,0,0,0,0,0
7010100,0,0,0,0,0
7011000,0,0,0,0,0
7011900,0,0,0,0,0
7012800,0,0,0,0,0
7013700,0,0,0,0,0
7014600,0,0,0,0,0
7015500,0,0,0,0,0
7016400,0,0,0,0,0
7017300,0,0,0,0,0
7018200,0,0,0,0,0
7019100,1.1731284,1.1731284,1.1731284,1.1731284,0.14512928
7020000,4.949908,4.949908,4.949908,4.949908,0.6123597
7020900,11.771785,11.771785,11.771785,11.771785,1.4563032
7021800,21.735508,21.735508,21.735508,21.735508,2.6889288
7022700,44.374744,41.838425,41.838425,169.3561,9.198175
7023600,90.044464,69.62663,69.62663,482.68805,22.02018
7024500,160.82516,101.38385,101.38385,779.6029,35.35657
7025400,236.05507,132.64412,132.64412,890.79486,43.05582
7026300,306.07874,169.23122,169.23122,855.8634,46.404266
