Time,thermalZone.ROM.thermSplitterSolRad.portIn[1].Q_flow,thermalZone.ROM.thermSplitterSolRad.portIn[2].Q_flow,thermalZone.ROM.thermSplitterSolRad.portIn[3].Q_flow,thermalZone.ROM.thermSplitterSolRad.portIn[4].Q_flow,thermalZone.ROM.convHeatSol.Q_flow
8443800,158.20927,408.33337,151.39964,151.39964,26.886864
8444700,122.83495,343.89703,121.99835,122.01433,21.981794
8445600,86.14761,228.46474,89.39374,86.14761,15.159392
8446500,52.428776,104.15335,55.57624,52.428776,8.183107
8447400,30.165152,44.143665,32.1822,30.165152,4.2264795
8448300,18.177374,29.446707,20.39188,18.177374,2.6657732
8449200,8.740782,8.740782,8.740782,8.740782,1.0813339
8450100,2.3030694,2.3030694,2.3030694,2.3030694,0.2849158
8451000,0,0,0,0,0
8451900,0,0,0,0,0
8452800,0,0,0,0,0
8453700,0,0,0,0,0
8454600,0,0,0,0,0
8455500,0,0,0,0,0
8456400,0,0,0,0,0
8457300,0,0,0,0,0
8458200,0,0,0,0,0
8459100,0,0,0,0,0
8460000,0,0,0,0,0
8460900,0,0,0,0,0
8461800,0,0,0,0,0
8462700,0,0,0,0,0
8463600,0,0,0,0,0
8464500,0,0,0,0,0
8465400,0,0,0,0,0
8466300,0,0,0,0,0
8467200,0,0,0,0,0
8468100,0,0,0,0,0
8469000,0,0,0,0,0
8469900,0,0,0,0,0
8470800,0,0,0,0,0
8471700,0,0,0,0,0
8472600,0,0,0,0,0
8473500,0,0,0,0,0
8474400,0,0,0,0,0
8475300,0,0,0,0,0
8476200,0,0,0,0,0
8477100,0,0,0,0,0
8478000,0,0,0,0,0
8478900,0,0,0,0,0
8479800,0,0,0,0,0
8480700,0,0,0,0,0
8481600,0,0,0,0,0
8482500,0,0,0,0,0
8483400,0,0,0,0,0
8484300,0.6317993,0.6317993,0.7927834,1.0643368,0.09651708
8485200,3.6554582,3.6554582,3.6554582,3.6554582,0.45222166
8486100,9.868853,9.868853,9.868853,9.868853,1.2208891
8487000,20.782967,20.782967,24.778025,40.343166,3.2996018
8487900,38.604725,38.604725,54.84933,276.64163,12.640219
8488800,62.41839,62.41839,80.50331,736.93335,29.142477
8489700,89.87011,89.87011,98.20947,1243.3805,47.05145
8490600,123.30648,123.2634,123.22371,1684.4633,63.53372
8491500,169.3368,154.57745,154.57745,1914.5333,74.011086
8492400,235.8718,187.03944,187.03944,2131.6606,84.79211
8493300,344.9873,223.16402,223.16402,2428.0051,99.56661
8494200,470.17883,255.40074,255.40074,2616.7432,111.2698
8495100,624.1032,285.20383,285.20383,2783.9343,123.04469
8496000,806.34863,311.64352,311.64352,2923.5405,134.63431
8496900,1065.9749,342.17838,342.17838,3148.2222,151.50166
8497800,1306.136,363.17764,363.17764,3217.4092,162.36806
8498700,1562.1226,381.59036,381.59036,3237.3525,172.04091
8499600,1822.5096,397.8802,397.8802,3196.1768,179.82825
8500500,2122.9526,423.55905,423.55905,3150.614,189.29953
8501400,2365.9893,439.83438,439.83438,2979.8562,192.54167
8502300,2586.9138,456.26447,456.26447,2754.0125,193.40582
8503200,2784.0984,470.55643,470.55643,2486.1533,192.10406
8504100,2957.349,483.15973,483.15973,2189.0762,189.05397
8505000,3108.1953,494.55,494.55,1878.0618,184.80486
8505900,3239.718,504.9041,504.9041,1569.8458,179.98058
8506800,3350.8486,514.07886,514.07886,1279.6061,175.00864
8507700,3437.6538,522.07263,522.07263,1022.38837,170.2326
8508600,3495.9553,528.8675,528.8675,812.0247,165.94995
8509500,3521.473,537.0097,537.0097,661.2904,162.5809
8510400,3518.8809,547.19507,547.19507,574.747,160.45416
8511300,3498.1946,578.8677,556.70917,556.70917,160.53033
8512200,3470.0737,677.6061,562.9269,562.9269,163.09898
8513100,3431.1565,831.487,565.2577,565.2577,166.79872
8514000,3371.2507,1037.0437,564.9811,564.9811,171.28629
8514900,3290.6528,1285.5521,562.26465,562.26465,176.31137
8515800,3189.591,1564.8385,557.2422,557.2422,181.5128
8516700,3071.8125,1862.4285,550.0095,550.0095,186.6266
8517600,2888.666,2125.8728,531.08856,531.08856,187.93967
8518500,2734.624,2415.5447,519.37024,519.37024,191.40956
8519400,2556.8752,2680.7976,506.57785,506.57785,193.32458
8520300,2350.7175,2901.5828,494.58298,494.58298,193.03503
8521200,2122.4763,3067.5796,483.4696,483.4696,190.42253
8522100,1885.6051,3186.122,471.00507,471.00507,185.99188
8523000,1587.0862,3161.8413,447.69937,447.69937,174.56679
8523900,1363.1335,3220.9253,426.38647,426.38647,168.14944
8524800,1146.5416,3254.4768,401.86823,401.86823,160.9718
8525700,942.71204,3264.8035,375.13004,375.13004,153.33327
8526600,757.328,3253.5586,347.1805,347.1805,145.52312
8527500,564.96765,3079.6628,312.05563,312.05563,132.02293
8528400,426.54028,2914.8013,279.48868,279.48868,120.62842
8529300,317.8369,2687.9277,245.46263,245.46263,108.14504
8530200,236.77226,2429.4949,210.48975,210.48975,95.48186
8531100,165.18385,1876.0177,164.4025,164.61372,73.3057
8532000,119.11236,1158.6992,132.38351,119.11236,47.29817
8532900,75.759315,466.95255,93.95693,75.759315,22.03386
8533800,41.62721,90.697495,48.965393,41.62721,6.8943496
8534700,21.632849,55.956135,28.559757,21.632849,3.9520078
8535600,9.357681,9.357681,9.357681,9.357681,1.1576513
8536500,2.1292894,2.1292894,2.1292894,2.1292894,0.26341724
8537400,0,0,0,0,0
8538300,0,0,0,0,0
8539200,0,0,0,0,0
8540100,0,0,0,0,0
8541000,0,0,0,0,0
8541900,0,0,0,0,0
8542800,0,0,0,0,0
8543700,0,0,0,0,0
8544600,0,0,0,0,0
8545500,0,0,0,0,0
8546400,0,0,0,0,0
8547300,0,0,0,0,0
8548200,0,0,0,0,0
8549100,0,0,0,0,0
8550000,0,0,0,0,0
8550900,0,0,0,0,0
8551800,0,0,0,0,0
8552700,0,0,0,0,0
8553600,0,0,0,0,0
8554500,0,0,0,0,0
8555400,0,0,0,0,0
8556300,0,0,0,0,0
8557200,0,0,0,0,0
8558100,0,0,0,0,0
8559000,0,0,0,0,0
8559900,0,0,0,0,0
8560800,0,0,0,0,0
8561700,0,0,0,0,0
8562600,0,0,0,0,0
8563500,0,0,0,0,0
8564400,0,0,0,0,0
8565300,0,0,0,0,0
8566200,0,0,0,0,0
8567100,0,0,0,0,0
8568000,0,0,0,0,0
8568900,0,0,0,0,0
8569800,0,0,0,0,0
8570700,0.80831957,0.80831957,0.80831957,0.80831957,0.0999983
8571600,4.225292,4.225292,4.225292,4.225292,0.5227166
8572500,11.826435,11.826435,11.826435,11.826435,1.4630641
8573400,23.795372,23.795372,31.42657,60.57124,4.3171716
8574300,44.604202,44.604202,65.5807,358.5736,15.877197
8575200,73.227715,73.227715,99.22855,997.30023,38.44281
8576100,109.243225,109.243225,125.79409,1760.0596,65.08269
8577000,142.40935,142.54535,142.8459,2233.7788,82.316895
8577900,190.80156,174.7054,174.7054,2511.2817,94.37611
8578800,275.85696,209.97206,209.97206,2852.5596,109.74311
8579700,381.92804,240.64835,240.64835,3048.3499,120.97653
8580600,517.1425,269.77332,269.77332,3175.02,130.87761
8581500,680.3528,297.56937,297.56937,3252.0754,140.02785
8582400,914.18097,331.55862,331.55862,3421.075,154.58887
8583300,1131.9124,357.03937,357.03937,3432.8574,163.26335
8584200,1361.7334,381.0566,381.0566,3399.6677,170.83034
8585100,1597.2269,403.28986,403.28986,3327.2122,177.248
8586000,1834.894,423.84335,423.84335,3221.8408,182.61098
8586900,2067.7078,443.1529,443.1529,3077.832,186.55193
8587800,2288.4644,461.65518,461.65518,2891.7058,188.76744
8588700,2542.4265,489.1806,489.1806,2718.5173,192.9682
8589600,2734.4407,504.86267,504.86267,2460.475,191.89612
8590500,2907.3218,518.8924,518.8924,2177.395,189.35571
8591400,3058.3547,530.8778,530.8778,1879.3088,185.54904
8592300,3188.7668,541.1436,541.1436,1581.676,181.01227
8593200,3299.4705,550.3229,550.3229,1300.8622,176.31892
8594100,3387.4517,558.5153,558.5153,1051.5431,171.83585
8595000,3449.5608,565.8184,565.8184,847.02594,167.88321
8595900,3486.3184,572.24445,572.24445,696.97095,164.77664
8596800,3501.0837,577.8051,577.8051,605.3832,162.74466
8597700,3494.9807,606.90216,582.58636,582.58636,162.89862
8598600,3469.1465,705.8472,586.6628,586.6628,165.41194
8599500,3422.4817,861.0604,589.0965,589.0965,168.91965
8600400,3354.0222,1066.3864,589.19366,589.19366,173.15863
8601300,3216.7168,1287.3196,579.6252,579.6252,175.1532
8602200,3110.3237,1558.4525,575.0648,575.0648,179.96616
8603100,2983.8394,1843.4712,568.96423,568.96423,184.49193
8604000,2836.531,2126.1968,561.17694,561.17694,188.1984
8604900,2670.2769,2393.3245,551.5844,551.5844,190.72485
8605800,2487.2637,2635.0955,540.06586,540.06586,191.82962
8606700,2285.958,2840.2583,526.76794,526.76794,191.12636
8607600,2068.2793,3001.0242,511.8193,511.8193,188.44151
8608500,1774.1841,3014.3745,488.4146,488.4146,178.31096
8609400,1552.5591,3092.9424,468.88416,468.88416,172.67845
8610300,1332.4417,3132.5222,447.09894,447.09894,165.74727
8611200,1118.2898,3128.0303,422.9777,422.9777,157.49306
8612100,918.57684,3085.5483,396.7858,396.7858,148.38237
8613000,708.1967,2910.4297,362.40408,362.40408,134.33302
8613900,555.5493,2787.0454,330.32465,330.32465,123.81167
8614800,425.71484,2598.7698,294.7536,294.7536,111.77294
8615700,321.58026,2363.2676,256.85974,256.85974,98.92476
8616600,231.28896,2020.3063,211.82347,211.82347,82.73945
8617500,168.29196,1598.2487,168.82231,168.48184,65.06737
8618400,120.83227,990.1433,135.60419,120.83227,42.291096
8619300,75.25755,391.83252,91.63666,75.25755,19.607761
8620200,41.09407,80.9764,47.266426,41.09407,6.5081744
8621100,20.800426,47.244427,26.276783,20.800426,3.560476
8622000,8.585674,8.585674,8.585674,8.585674,1.0621454
8622900,1.876514,1.876514,1.876514,1.876514,0.23214605
8623800,0,0,0,0,0
8624700,0,0,0,0,0
8625600,0,0,0,0,0
8626500,0,0,0,0,0
8627400,0,0,0,0,0
8628300,0,0,0,0,0
8629200,0,0,0,0,0
8630100,0,0,0,0,0
8631000,0,0,0,0,0
8631900,0,0,0,0,0
8632800,0,0,0,0,0
8633700,0,0,0,0,0
8634600,0,0,0,0,0
8635500,0,0,0,0,0
8636400,0,0,0,0,0
8637300,0,0,0,0,0
8638200,0,0,0,0,0
8639100,0,0,0,0,0
8640000,0,0,0,0,0
8640900,0,0,0,0,0
8641800,0,0,0,0,0
8642700,0,0,0,0,0
8643600,0,0,0,0,0
8644500,0,0,0,0,0
8645400,0,0,0,0,0
8646300,0,0,0,0,0
8647200,0,0,0,0,0
8648100,0,0,0,0,0
8649000,0,0,0,0,0
8649900,0,0,0,0,0
8650800,0,0,0,0,0
8651700,0,0,0,0,0
8652600,0,0,0,0,0
8653500,0,0,0,0,0
8654400,0,0,0,0,0
8655300,0,0,0,0,0
8656200,0,0,0,0,0
8657100,1.1211437,1.1211437,1.1211437,1.1211437,0.13869819
8658000,4.2588544,4.2588544,4.2588544,4.2588544,0.5268686
8658900,9.094431,9.094431,9.094431,9.094431,1.1250843
8659800,15.2914295,15.2914295,15.37622,15.693714,1.9067874
8660700,26.555374,26.555374,26.913843,34.503002,3.5420904
8661600,47.337185,47.337185,48.254444,87.01659,7.1117134
8662500,76.566185,76.566185,78.45817,201.31296,13.388767
8663400,114.29012,114.324844,114.6089,371.46677,22.103834
8664300,166.95467,160.86028,160.86028,606.54535,33.872803
8665200,239.88693,212.3723,212.3723,889.045,48.05185
8666100,322.9264,261.9321,261.9321,1116.6543,60.725098
8667000,416.54013,307.98157,307.98157,1312.2706,72.518776
8667900,523.871,351.83072,351.83072,1485.3707,83.90422
8668800,651.36597,395.8969,395.8969,1648.8593,95.629456
8669700,837.2395,443.92426,443.92426,1887.2612,111.722145
8670600,1002.5503,482.66165,482.66165,1999.223,122.69371
8671500,1164.4414,519.3169,519.3169,2038.0574,131.16905
8672400,1306.7656,554.7631,554.7631,2001.0454,136.61867
8673300,1434.3862,587.09735,587.09735,1931.9634,140.4292
8674200,1564.367,614.613,614.613,1864.9694,144.07924
8675100,1713.8158,638.5959,638.5959,1808.6233,148.4422
8676000,1876.4763,661.56995,661.56995,1740.9607,152.80135
8676900,2039.3693,683.7301,683.7301,1647.6302,156.3235
8677800,2270.5862,702.4749,702.4749,1579.8533,162.53781
8678700,2388.5083,720.40625,720.40625,1425.3263,162.51486
8679600,2470.7598,734.708,734.708,1263.5099,160.93874
8680500,2518.9248,745.6467,745.6467,1110.6439,158.37718
8681400,2535.5774,753.4896,753.4896,978.17413,155.28033
8682300,2377.1406,762.6015,762.6015,860.18475,147.2947
8683200,2233.5808,759.73474,759.73474,785.937,140.38104
8684100,2088.5522,781.35565,755.6942,755.6942,135.50401
8685000,2020.7097,847.3174,754.75165,754.75165,135.38754
8685900,2023.5205,934.24115,755.00146,755.00146,138.17828
8686800,2027.8983,1036.7417,751.7243,751.7243,141.2811
8687700,2017.0254,1153.2656,744.8265,744.8265,144.12198
8688600,1975.7277,1276.244,734.1884,734.1884,145.99016
8689500,1913.0446,1400.3961,720.91833,720.91833,147.07043
8690400,1837.7277,1521.6699,704.9954,704.9954,147.50687
8691300,1738.0012,1623.6527,684.65063,684.65063,146.3182
8692200,1605.3146,1684.9609,658.1063,658.1063,142.4687
8693100,1375.844,1606.916,627.91986,627.91986,131.09071
8694000,1199.5703,1543.1724,590.97205,590.97205,121.382065
8694900,1028.6565,1439.5242,551.51483,551.51483,110.4498
8695800,877.0522,1322.2664,510.28143,510.28143,99.58396
8696700,735.9779,1184.5067,464.07236,464.07236,88.10194
8697600,570.88586,932.45953,415.23703,415.23703,72.179985
8698500,455.05426,746.0898,363.05325,363.05325,59.605686
8699400,377.24857,624.98914,317.67847,317.67847,50.64726
8700300,325.33926,575.30316,282.50595,282.50595,45.329517
8701200,284.28687,581.81177,252.7065,252.7065,42.417885
8702100,244.6433,600.3615,224.21562,224.21562,40.003178
8703000,201.95042,580.3071,192.99466,192.99466,36.131348
8703900,156.27802,492.11865,157.61588,156.35524,29.763952
8704800,116.937584,365.79068,126.94273,116.937584,22.472431
8705700,78.78067,235.74945,93.61001,78.78067,15.059405
8706600,46.163548,105.77918,55.69931,46.163548,7.849657
8707500,22.874838,49.088684,28.441135,22.874838,3.8127677
8708400,8.991383,8.991383,8.991383,8.991383,1.1123359
8709300,1.858706,1.858706,1.858706,1.858706,0.229943
8710200,0,0,0,0,0
8711100,0,0,0,0,0
8712000,0,0,0,0,0
8712900,0,0,0,0,0
8713800,0,0,0,0,0
8714700,0,0,0,0,0
8715600,0,0,0,0,0
8716500,0,0,0,0,0
8717400,0,0,0,0,0
8718300,0,0,0,0,0
8719200,0,0,0,0,0
8720100,0,0,0,0,0
8721000,0,0,0,0,0
8721900,0,0,0,0,0
8722800,0,0,0,0,0
8723700,0,0,0,0,0
8724600,0,0,0,0,0
8725500,0,0,0,0,0
8726400,0,0,0,0,0
8727300,0,0,0,0,0
8728200,0,0,0,0,0
8729100,0,0,0,0,0
8730000,0,0,0,0,0
8730900,0,0,0,0,0
8731800,0,0,0,0,0
8732700,0,0,0,0,0
8733600,0,0,0,0,0
8734500,0,0,0,0,0
8735400,0,0,0,0,0
8736300,0,0,0,0,0
8737200,0,0,0,0,0
8738100,0,0,0,0,0
8739000,0,0,0,0,0
8739900,0,0,0,0,0
8740800,0,0,0,0,0
8741700,0,0,0,0,0
8742600,0,0,0,0,0
8743500,0.85898787,0.85898787,0.85898787,0.85898787,0.106266536
8744400,3.9117236,3.9117236,3.9117236,3.9117236,0.48392457
8745300,9.936465,9.936465,9.936465,9.936465,1.2292534
8746200,19.43483,19.43483,20.981747,26.662123,2.675676
8747100,33.9491,33.9491,34.6324,38.174118,4.3516927
8748000,51.90335,51.90335,52.51168,57.41111,6.6101904
8748900,70.63928,70.63928,70.992195,76.54528,8.932455
8749800,87.60199,87.60222,87.639175,91.64117,10.96344
8750700,101.91055,101.85697,101.85697,103.14409,12.642327
8751600,114.8292,114.8275,114.8275,114.84572,14.2060795
8752500,127.52741,127.570984,127.570984,127.27258,15.771401
8753400,141.15135,141.16998,141.16998,141.07707,17.460878
8754300,159.38892,158.9136,158.9136,160.75969,19.73121
8755200,183.82257,181.4863,181.4863,188.84558,22.751776
8756100,211.98604,206.965,206.965,220.1306,26.166391
8757000,241.40863,232.95618,232.95618,251.7277,29.6613
8757900,301.92725,278.23715,278.23715,328.05933,36.694668
8758800,405.24707,345.40488,345.40488,454.82687,47.965477
8759700,514.6172,409.5588,409.5588,571.8371,58.935215
8760600,583.50183,448.3053,448.3053,623.8712,65.07166
8761500,552.1127,431.71848,431.71848,562.7174,61.183517
8762400,442.0305,367.92896,367.92896,434.70728,49.874092
8763300,324.0938,295.21274,295.21274,316.5234,38.073486
8764200,265.00168,258.0285,258.0285,262.66495,32.280113
8765100,263.5232,256.87314,256.87314,260.53168,32.096943
8766000,270.61832,263.00113,263.00113,266.3675,32.87592
8766900,290.39185,279.81403,279.81403,283.3969,35.054127
8767800,327.2783,310.4979,310.4979,314.51102,39.05521
8768700,383.47418,355.3307,355.3307,359.32996,44.95254
8769600,452.30368,407.35272,407.35272,409.44318,51.84904
8770500,534.1389,462.36594,459.16565,459.16565,59.221737
8771400,629.0814,517.5204,504.20834,504.20834,66.650055
8772300,851.8063,587.33997,530.31384,530.31384,77.3126
8773200,1048.8679,679.54865,565.2268,565.2268,88.41866
8774100,1246.6953,800.28735,591.9176,591.9176,99.9222
8775000,1485.9436,988.88794,600.8408,600.8408,113.70659
8775900,1597.637,1161.6515,596.79865,596.79865,122.254196
8776800,1762.9174,1430.3918,571.9387,571.9387,134.1398
8777700,1787.3221,1660.427,546.18195,546.18195,140.41586
8778600,1737.1525,1866.5024,522.439,522.439,143.76906
8779500,1620.2748,2011.4556,504.91373,504.91373,143.55333
8780400,1468.8964,2096.9507,488.88797,488.88797,140.52443
8781300,1292.7361,2116.4504,471.06622,471.06622,134.57687
8782200,1098.2887,2072.3047,446.73743,446.73743,125.69283
8783100,957.6849,2111.4463,418.9387,418.9387,120.83531
8784000,823.9114,2152.8323,390.488,390.488,116.21814
8784900,692.9907,2170.9697,361.42603,361.42603,110.93234
8785800,566.90643,2135.7202,331.8013,331.8013,104.11018
8786700,449.46262,1998.2905,300.50436,300.50436,94.2916
8787600,337.7173,1705.3591,263.04727,263.04727,79.45889
8788500,258.62515,1403.5696,226.8637,226.8637,65.440895
8789400,203.70204,1158.6049,193.44443,193.44443,54.098835
8790300,153.47054,815.5091,155.35204,153.47054,39.519657
8791200,111.26526,498.82217,120.33965,111.26526,26.031723
8792100,71.29458,220.24916,81.09928,71.29458,13.730028
8793000,41.19411,65.67739,45.2366,41.19411,5.978419
8793900,22.094713,36.23208,25.170433,22.094713,3.2657301
8794800,9.474166,9.474166,9.474166,9.474166,1.1720617
8795700,2.2217197,2.2217197,2.2217197,2.2217197,0.27485192
8796600,0,0,0,0,0
8797500,0,0,0,0,0
8798400,0,0,0,0,0
8799300,0,0,0,0,0
8800200,0,0,0,0,0
8801100,0,0,0,0,0
8802000,0,0,0,0,0
8802900,0,0,0,0,0
8803800,0,0,0,0,0
8804700,0,0,0,0,0
8805600,0,0,0,0,0
8806500,0,0,0,0,0
8807400,0,0,0,0,0
8808300,0,0,0,0,0
8809200,0,0,0,0,0
8810100,0,0,0,0,0
8811000,0,0,0,0,0
8811900,0,0,0,0,0
8812800,0,0,0,0,0
8813700,0,0,0,0,0
8814600,0,0,0,0,0
8815500,0,0,0,0,0
8816400,0,0,0,0,0
8817300,0,0,0,0,0
8818200,0,0,0,0,0
8819100,0,0,0,0,0
8820000,0,0,0,0,0
8820900,0,0,0,0,0
8821800,0,0,0,0,0
8822700,0,0,0,0,0
8823600,0,0,0,0,0
8824500,0,0,0,0,0
8825400,0,0,0,0,0
8826300,0,0,0,0,0
8827200,0,0,0,0,0
8828100,0,0,0,0,0
8829000,0,0,0,0,0
8829900,0,0,0,0,0
8830800,0,0,0,0,0
8831700,0,0,0,0,0
8832600,6.4538636,6.4538636,6.4538636,6.4538636,0.79841614
8833500,19.6542,19.6542,19.6542,19.6542,2.4314473
8834400,36.76686,36.76686,36.76686,36.76686,4.5484776
8835300,55.176216,55.176216,55.176216,55.176216,6.8259234
8836200,72.22559,72.22559,72.22559,72.22559,8.935125
8837100,87.72149,87.72149,87.72149,87.72149,10.852143
8838000,103.25146,103.25146,103.25146,103.25146,12.773376
8838900,118.81431,118.84139,118.84139,118.65148,14.695316
8839800,134.38934,134.49725,134.49725,133.94975,16.618565
8840700,150.83223,150.96466,150.96466,150.44313,18.655815
8841600,167.80576,167.64134,167.64134,168.16525,20.760424
8842500,183.43459,182.63998,182.63998,184.74402,22.684286
8843400,195.65475,194.31969,194.31969,197.31017,24.173328
8844300,202.97275,201.57686,201.57686,204.25339,25.063293
8845200,206.69577,205.56842,205.56842,207.43283,25.523674
8846100,208.90619,208.0757,208.0757,209.26526,25.803799
8847000,211.6723,210.94879,210.94879,211.84738,26.146927
8847900,215.41655,214.60736,214.60736,215.47733,26.601297
8848800,219.13365,218.16107,218.16107,219.06187,27.046938
8849700,222.73352,221.53386,221.53386,222.48311,27.472712
8850600,226.12366,224.65062,224.65062,225.63348,27.867785
8851500,225.72733,224.38235,224.38235,225.12444,27.82319
8852400,221.0722,220.26018,220.26018,220.61978,27.284918
8853300,216.68398,216.26176,216.26176,216.40489,26.771517
8854200,216.96127,216.51352,216.51352,216.62047,26.802334
8855100,221.53604,220.68272,220.68272,220.80324,27.331074
8856000,226.8902,225.46886,225.46886,225.5329,27.938995
8856900,232.68985,230.66777,230.55988,230.55988,28.592083
8857800,238.58287,236.09158,235.66257,235.66257,29.257719
8858700,245.97997,242.99905,242.03328,242.03328,30.094193
8859600,254.65881,251.32112,249.56218,249.56218,31.0857
8860500,261.9152,258.54105,255.78777,255.78777,31.918509
8861400,264.97495,262.03964,258.32324,258.32324,32.278175
8862300,260.37613,258.37842,254.23213,254.23213,31.769653
8863200,249.45357,248.48666,244.62613,244.62613,30.531727
8864100,236.56615,236.35275,233.2473,233.2473,29.054026
8865000,225.99554,226.17932,223.858,223.858,27.831676
8865900,218.25989,218.64238,216.75793,216.75793,26.920149
8866800,210.76944,211.23814,209.72183,209.72183,26.024265
8867700,203.25089,203.74303,202.51862,202.51862,25.114365
8868600,195.43318,195.91771,194.91782,194.91782,24.160408
8869500,187.14337,187.61462,186.77205,186.77205,23.143364
8870400,178.55261,179.0705,178.24556,178.24556,22.086006
8871300,169.90492,170.6602,169.56778,169.56778,21.021671
8872200,161.43646,162.92491,160.94328,160.94328,19.98705
8873100,154.131,157.98198,153.21509,153.21509,19.130201
8874000,147.87097,157.02078,146.40967,146.40967,18.48591
8874900,141.19504,159.40009,139.50404,139.50404,17.925873
8875800,132.45764,166.17416,131.29099,131.29099,17.357128
8876700,112.13217,152.27834,112.83101,112.13217,15.135268
8877600,80.76413,101.39548,82.16735,80.76413,10.67292
8878500,47.976715,47.70044,47.94389,47.976715,5.925704
8879400,26.1141,26.1141,26.1141,26.1141,3.2306101
8880300,15.593623,15.593623,15.593623,15.593623,1.929108
8881200,7.2615695,7.2615695,7.2615695,7.2615695,0.8983385
8882100,1.8933275,1.8933275,1.8933275,1.8933275,0.23422608
8883000,0,0,0,0,0
8883900,0,0,0,0,0
8884800,0,0,0,0,0
8885700,0,0,0,0,0
8886600,0,0,0,0,0
8887500,0,0,0,0,0
8888400,0,0,0,0,0
8889300,0,0,0,0,0
8890200,0,0,0,0,0
8891100,0,0,0,0,0
8892000,0,0,0,0,0
8892900,0,0,0,0,0
8893800,0,0,0,0,0
8894700,0,0,0,0,0
8895600,0,0,0,0,0
8896500,0,0,0,0,0
8897400,0,0,0,0,0
8898300,0,0,0,0,0
8899200,0,0,0,0,0
8900100,0,0,0,0,0
8901000,0,0,0,0,0
8901900,0,0,0,0,0
8902800,0,0,0,0,0
8903700,0,0,0,0,0
8904600,0,0,0,0,0
8905500,0,0,0,0,0
8906400,0,0,0,0,0
8907300,0,0,0,0,0
8908200,0,0,0,0,0
8909100,0,0,0,0,0
8910000,0,0,0,0,0
8910900,0,0,0,0,0
8911800,0,0,0,0,0
8912700,0,0,0,0,0
8913600,0,0,0,0,0
8914500,0,0,0,0,0
8915400,0,0,0,0,0
8916300,0.41153228,0.41153228,0.41153228,0.41153228,0.05091121
8917200,1.8129396,1.8129396,1.8129396,1.8129396,0.22428119
8918100,4.4673066,4.4673066,4.4673066,4.4673066,0.55265653
8919000,8.622066,8.622066,8.622066,8.622066,1.0666473
8919900,17.558556,17.558556,17.558556,17.558556,2.1721923
8920800,32.99218,32.99218,32.99218,32.99218,4.0815067
8921700,52.708,52.708,52.708,52.708,6.520577
8922600,74.43117,74.43117,74.43117,74.43117,9.207979
8923500,96.85511,96.87127,96.87127,96.40954,11.969295
8924400,120.71128,120.65075,120.65075,121.350464,14.949379
8925300,147.082,145.89891,145.89891,154.39778,18.348791
8926200,177.52695,174.181,174.181,191.46077,22.186075
8927100,212.40419,205.51585,205.51585,233.02545,26.488495
8928000,250.36856,238.5172,238.5172,276.72186,31.055407
8928900,289.9246,271.86823,271.86823,320.15817,35.68513
8929800,329.43283,304.30783,304.30783,361.07733,40.17915
8930700,369.74774,336.03473,336.03473,401.7131,44.645267
8931600,410.5748,366.5072,366.5072,441.15656,49.012756
8932500,447.82416,393.44342,393.44342,473.28104,52.824497
8933400,476.6497,414.60208,414.60208,493.10327,55.637848
8934300,463.27036,407.19937,407.19937,468.07092,53.99196
8935200,402.1368,364.9423,364.9423,399.40714,47.36377
8936100,330.26108,311.33002,311.33002,326.2382,39.56163
8937000,281.91086,272.73526,272.73526,278.8797,34.21426
8937900,255.30267,250.09155,250.09155,252.97531,31.189518
8938800,230.97813,229.06917,229.06917,229.91638,28.423697
8939700,214.87001,214.5815,214.5815,214.6794,26.558115
8940600,212.32245,212.19044,212.19044,212.22194,26.25542
8941500,224.24496,223.13013,223.13013,223.28662,27.643047
8942400,243.65291,240.08484,240.08484,240.24051,29.816385
8943300,263.0131,257.2562,256.93613,256.93613,31.983759
8944200,274.97458,268.39252,267.23523,267.23523,33.335182
8945100,280.09213,273.69925,271.59116,271.59116,33.92702
8946000,284.47076,278.4849,275.2743,275.2743,34.438274
8946900,288.92355,283.48737,278.9649,278.9649,34.958992
8947800,294.27295,289.50742,283.33264,283.33264,35.580795
8948700,300.77875,296.8847,288.54898,288.54898,36.33283
8949600,308.22073,305.55954,294.38348,294.38348,37.19218
8950500,316.7106,315.8428,300.88528,300.88528,38.17497
8951400,326.3601,328.13693,308.0928,308.0928,39.299465
8952300,345.4925,352.21454,321.31183,321.31183,41.453526
8953200,376.51105,394.12302,341.62466,341.62466,44.965466
8954100,410.65738,447.86133,362.90225,362.90225,48.999687
8955000,439.11737,505.41763,379.44952,379.44952,52.68353
8955900,469.23767,597.6605,390.98474,390.98474,57.181477
8956800,495.05594,733.69885,397.02753,397.02753,62.56113
8957700,495.76337,860.00714,392.4836,392.4836,66.20838
8958600,461.0127,908.7952,372.7481,372.7481,65.421776
8959500,395.22995,838.62006,334.91467,334.91467,58.876682
8960400,318.6473,691.10535,284.8926,284.8926,48.85169
8961300,246.29553,520.1632,231.39948,231.39948,38.01828
8962200,187.48819,387.76242,183.57497,183.57497,29.146408
8963100,139.96922,285.05206,142.22794,139.96922,21.872736
8964000,96.01501,171.85538,100.04472,96.01501,14.348354
8964900,57.018692,71.03089,58.109085,57.018692,7.5209494
8965800,28.308271,28.308271,28.308271,28.308271,3.5020542
8966700,12.388189,12.388189,12.388189,12.388189,1.5325595
8967600,4.144963,4.144963,4.144963,4.144963,0.51277894
