Time,QCoolTotal,QHeatTotal,weaDat.weaBus.TDryBul,weaDat.weaBus.HGloHor
6876000,0,137.85591,277.95,544.42267
6879600,0,0,277.55,419
6883200,0,0,277.85,265
6886800,0,0,277.05,113.65323
6890400,0,546.93976,276.25,9.096774
6894000,0,2209.264,275.05,0
6897600,0,3659.878,273.75,0
6901200,0,4541.6396,272.45,0
6904800,0,0,272.35,0
6908400,0,0,271.95,0
6912000,0,0,271.25,0
6915600,0,0,271.15,0
6919200,0,0,271.65,0
6922800,0,0,271.35,0
6926400,0,0,270.85,0
6930000,0,0,270.15,0
6933600,0,0,269.65,11.756757
6937200,0,0,269.45,83.7887
6940800,0,751.0056,271.65,242.54068
6944400,0,1771.0399,274.55,416.73874
6948000,0,492.98105,276.05,539.7258
6951600,0,0,276.25,506.94934
6955200,0,0,276.45,498
6958800,0,0,276.05,550
6962400,0,0,277.55,543.5117
6966000,0,0,277.25,370.5612
6969600,0,0,277.55,246.27132
6973200,0,0,276.65,143.90576
6976800,0,0,276.25,27.25
6980400,0,471.77213,274.95,0
6984000,0,1713.5474,272.95,0
6987600,0,2561.94,272.65,0
6991200,0,0,271.25,0
6994800,0,0,270.85,0
6998400,0,0,270.35,0
7002000,0,0,269.75,0
7005600,0,0,269.75,0
7009200,0,0,269.35,0
7012800,0,0,269.35,0
7016400,0,0,268.75,0
7020000,0,0,268.65,9.637324
7023600,0,0,268.95,109.94274
7027200,0,123.617516,271.45,271.4853
7030800,0,40.28121,274.75,408.77698
7034400,0,0,275.25,500.8173
7038000,0,0,276.55,610.531
7041600,0,0,276.85,658.90894
7045200,0,0,276.75,636.3347
7048800,0,0,278.75,597.1263
7052400,0,0,278.85,476.6516
7056000,0,0,278.95,324.79733
7059600,0,0,278.45,165
7063200,0,0,277.95,21.99049
7066800,0,0,275.95,0
7070400,0,0,273.55,0
7074000,0,58.131,272.65,0
7077600,0,0,272.15,0
7081200,0,0,271.45,0
7084800,0,0,270.85,0
7088400,0,0,271.85,0
7092000,0,0,271.45,0
7095600,0,0,271.55,0
7099200,0,0,271.35,0
7102800,0,0,271.25,0
7106400,0,0,271.25,8.463542
7110000,0,0,271.65,95.142044
7113600,0,88.7837,273.05,250.63817
7117200,0,0,275.15,409.6868
7120800,0,0,277.25,542.3111
7124400,0,0,278.55,622.087
7128000,0,0,280.05,666.1465
7131600,0,0,280.75,640.9733
7135200,0,0,281.05,494.44507
7138800,0,0,281.65,386.98224
7142400,0,0,281.15,295.05685
7146000,0,0,280.85,145.02515
7149600,0,0,279.65,17.04217
7153200,0,0,278.35,0
7156800,0,0,277.75,0
7160400,0,0,277.35,0
7164000,0,0,276.65,0
7167600,0,0,276.55,0
7171200,0,0,276.35,0
7174800,0,0,276.15,0
7178400,0,0,275.95,0
7182000,0,0,275.05,0
7185600,0,0,274.25,0
7189200,0,0,274.55,0
7192800,0,0,274.65,2.0512822
7196400,0,0,274.95,30.32067
7200000,0,377.34518,274.65,60.654835
7203600,0,1309.8289,275.05,72.74405
7207200,0,535.89966,275.55,70.26593
7210800,0,87.757286,275.95,63.26131
7214400,0,57.330673,276.35,74.21532
7218000,0,351.49417,276.65,81.29911
7221600,0,438.70627,277.35,63.3825
7225200,0,138.02396,277.25,49.60857
7228800,0,0,277.25,41.66518
7232400,0,129.42412,277.05,29.75625
7236000,0,703.9907,276.85,9.775
7239600,0,1246.9779,276.75,0
7243200,0,1463.0948,276.75,0
7246800,0,2548.2405,276.85,0
7250400,0,0,276.75,0
7254000,0,0,276.85,0
7257600,0,0,276.75,0
7261200,0,0,276.65,0
7264800,0,0,276.55,0
7268400,0,0,276.35,0
7272000,0,0,276.25,0
7275600,0,0,276.05,0
7279200,0,0,276.25,1.6435186
7282800,0,0,276.45,9.517196
7286400,0,1018.7415,277.05,37.95873
7290000,0,3444.6865,277.65,75.672226
7293600,0,3454.5454,278.65,95.83599
7297200,0,3052.3228,279.65,105.839005
7300800,0,2648.7825,280.95,123.52017
7304400,0,2152.9233,282.85,242.76544
7308000,0,0,284.75,434.30725
7311600,0,0,287.45,364.37228
7315200,0,0,288.55,229.02774
7318800,0,0,287.75,122.34044
7322400,0,0,286.85,19.2
7326000,0,0,285.95,0
7329600,0,0,285.25,0
7333200,0,0,284.15,0
7336800,0,0,282.45,0
7340400,0,0,281.45,0
7344000,0,0,280.75,0
7347600,0,0,280.65,0
7351200,0,0,280.35,0
7354800,0,0,280.55,0
7358400,0,0,281.45,0
7362000,0,0,281.75,0
7365600,0,0,281.95,2.1111112
7369200,0,0,282.45,41.730843
7372800,0,869.3418,282.95,97.99699
7376400,0,0,283.55,117.14059
7380000,0,0,283.95,209.79889
7383600,0,0,285.15,235.08727
7387200,0,0,286.25,151.01245
7390800,0,0,286.85,240.05847
7394400,0,0,287.15,367.01337
7398000,0,0,288.55,425.6125
7401600,0,0,291.55,306.42053
7405200,0,0,291.55,119.43463
7408800,0,0,290.55,3.5823529
7412400,0,0,288.05,0
7416000,0,0,287.85,0
7419600,0,0,287.55,0
7423200,0,0,286.75,0
7426800,0,0,285.55,0
7430400,0,0,284.65,0
7434000,0,0,284.25,0
7437600,0,0,283.65,0
7441200,0,0,283.45,0
7444800,0,0,282.35,0
7448400,0,0,281.75,0
7452000,0,0,280.85,0
7455600,0,0,281.05,74.46223
7459200,0,1493.3855,281.95,235.82623
7462800,0,0,285.15,328.8231
7466400,0,0,286.45,365.9122
7470000,0,0,287.45,385.75717
7473600,0,0,287.35,394.17285
7477200,0,0,287.65,413.5836
7480800,0,0,287.25,432.02277
7484400,0,0,288.55,364.19955
7488000,0,0,287.85,206.72531
7491600,0,0,286.95,104.088455
7495200,0,0,286.05,21.676546
7498800,0,0,284.85,0
7502400,0,4418.085,282.45,0
7506000,0,7146.3145,280.85,0
7509600,0,1368.2104,279.85,0
7513200,0,0,278.65,0
7516800,0,0,278.25,0
7520400,0,0,277.45,0
7524000,0,0,277.75,0
7527600,0,0,279.15,0
7531200,0,0,278.85,0
7534800,0,0,279.35,0
7538400,0,0,279.85,4.5
7542000,0,0,280.35,39.9375
7545600,0,2897.6436,280.05,201.85245
7549200,0,5207.2466,281.55,379.99478
7552800,0,4028.398,282.95,441.3191
7556400,0,0,284.05,527.5368
7560000,0,0,284.35,480.19437
7563600,0,0,284.75,307.8525
7567200,0,0,285.15,143.16032
7570800,0,0,284.55,94.495926
7574400,0,0,283.35,90.572914
7578000,0,4173.9424,281.05,62.125
7581600,0,5257.7437,280.55,21.458334
7585200,0,7063.6167,279.85,0
7588800,0,8186.1113,279.95,0
7592400,0,8461.087,280.15,0
7596000,0,1292.0652,280.25,0
7599600,0,0,280.35,0
7603200,0,0,279.05,0
7606800,0,0,277.55,0
7610400,0,0,276.05,0
7614000,0,0,275.65,0
7617600,0,0,275.05,0
7621200,0,0,274.95,0
7624800,0,0,275.55,21.470455
7628400,0,0,276.35,125.64103
7632000,0,2645.3953,278.65,221.37521
7635600,0,5410.6885,281.05,281.3133
7639200,0,4707.3735,283.05,303.15314
7642800,0,0,284.15,278.98572
7646400,0,0,284.65,184.84349
7650000,0,5226.2935,282.75,102.34788
7653600,0,5344.037,282.25,91.99479
7657200,0,4597.599,281.85,120.89741
7660800,0,3637.0115,282.25,165.89426
7664400,0,0,283.65,122.37969
7668000,0,0,284.35,15.387062
7671600,0,0,284.35,0.3165761
7675200,0,0,284.55,0
7678800,0,0,284.45,0
7682400,0,0,283.95,0
7686000,0,0,283.95,0
7689600,0,0,283.75,0
7693200,0,0,283.65,0
7696800,0,0,283.95,0
7700400,0,0,283.65,0
7704000,0,0,283.75,0
7707600,0,0,283.45,0
7711200,0,0,283.25,17.15909
7714800,0,0,283.05,83.4067
7718400,0,0,284.05,193.76114
7722000,0,0,285.15,329.72617
7725600,0,0,287.25,295.18927
7729200,0,0,287.35,115.98724
7732800,0,0,285.45,262.484
7736400,0,0,286.85,451.60126
7740000,0,0,287.35,306.25723
7743600,0,0,287.05,190.59053
7747200,0,0,285.95,133.75201
7750800,0,0,286.55,78.554115
7754400,0,0,286.45,23.685097
7758000,0,0,284.65,0
7761600,0,0,284.95,0
7765200,0,0,284.55,0
7768800,0,0,283.05,0
7772400,0,0,283.15,0
7776000,0,0,282.15,0
7779600,0,0,281.35,0
7783200,0,0,280.85,0
7786800,0,0,280.65,0
7790400,0,0,281.05,0
7794000,0,0,281.65,0.3409091
7797600,0,0,281.55,2.4915378
7801200,0,0,281.95,118.849846
7804800,0,3864.2783,282.75,287.27084
7808400,0,0,285.45,396.6587
7812000,0,0,286.35,364.8981
7815600,0,0,287.35,271.47934
7819200,0,0,287.05,262.30084
7822800,0,0,287.25,329.54532
7826400,0,0,287.65,305.92233
7830000,0,0,287.95,141.85289
7833600,0,0,287.25,64.89235
7837200,0,0,286.95,86.411545
7840800,0,0,286.85,54.82583
7844400,0,0,286.05,3.2596984
7848000,0,0,284.75,0
7851600,0,0,284.65,0
7855200,0,0,283.25,0
7858800,0,0,282.85,0
7862400,0,0,282.85,0
7866000,0,0,282.15,0
7869600,0,0,281.35,0
7873200,0,0,280.65,0
7876800,0,0,279.75,0
7880400,0,36.737778,278.65,1.4133523
7884000,0,544.51526,277.95,22.702719
7887600,0,0,278.65,151.11182
7891200,0,3243.0862,280.55,306.71655
7894800,0,5815.567,282.65,421.6754
7898400,0,0,284.65,500.73505
7902000,0,0,286.65,485.71973
7905600,0,0,286.15,499.44208
7909200,0,0,288.25,566.05096
7912800,0,0,288.45,491.86835
7916400,0,0,289.45,343.92026
7920000,0,0,289.05,188.86903
7923600,0,0,287.25,108.74183
7927200,0,0,286.85,35.186684
7930800,0,0,285.05,0
7934400,0,0,283.45,0
7938000,0,0,283.55,0
7941600,0,1044.2126,282.65,0
7945200,0,0,281.65,0
7948800,0,0,280.65,0
7952400,0,0,280.05,0
7956000,0,0,279.25,0
7959600,0,0,279.15,0
7963200,0,0,278.85,0
7966800,0,0,278.85,0.30147058
7970400,0,0,278.75,23.671356
7974000,0,0,279.15,113.00292
7977600,0,2886.1208,280.95,191.87148
7981200,0,5968.8286,282.25,270.86234
7984800,0,0,283.65,390.7795
7988400,0,0,285.25,381.565
7992000,0,0,285.75,285.3711
7995600,0,5967.556,282.45,269.92395
7999200,0,5820.523,281.15,172.27231
8002800,0,5167.6143,281.35,73.995544
8006400,0,4554.096,280.75,65.683784
8010000,0,4675.6426,280.45,57.929058
8013600,0,5593.4844,279.95,22.846249
8017200,0,7281.167,279.25,0.92391306
8020800,0,8496.473,278.85,0
8024400,0,8984.686,278.65,0
8028000,0,2042.2189,278.55,0
8031600,0,0,278.35,0
8035200,0,0,277.45,0
8038800,0,0,276.25,0
8042400,0,0,275.35,0
8046000,0,0,274.75,0
8049600,0,0,274.05,0
8053200,0,0,274.95,0.5694444
8056800,0,0,275.35,18.879086
8060400,0,0,275.85,81.39647
8064000,0,3680.3245,277.35,120.56333
8067600,0,7523.9863,278.25,107.354645
8071200,0,7831.352,277.25,134.58076
8074800,0,7124.852,277.35,350.10938
8078400,0,5896.413,278.55,373.6392
8082000,0,5917.468,279.85,272.25873
8085600,0,5371.424,278.25,390.82587
8089200,0,3317.396,281.05,353.00366
8092800,0,2626.9578,279.55,173.51587
8096400,0,3189.1982,278.75,120.876595
8100000,0,3240.6594,278.45,72.23124
8103600,0,5661.513,275.75,3.1957417
8107200,0,7406.592,275.25,0
8110800,0,8098.471,274.65,0
8114400,0,1346.4347,273.95,0
8118000,0,0,273.45,0
8121600,0,0,273.45,0
8125200,0,0,274.15,0
8128800,0,0,274.15,0
8132400,0,0,273.65,0
8136000,0,0,273.45,0
8139600,0,0,272.55,2.5735295
8143200,0,0,272.45,38.894917
8146800,0,0,273.05,181.79768
8150400,0,1483.4467,274.75,339.855
8154000,0,3497.936,276.85,450.16873
8157600,0,2954.4365,277.75,463.75266
8161200,0,2375.1973,278.55,497.61026
8164800,0,1760.8724,278.55,504.25482
8168400,0,1405.7097,280.25,467.39597
8172000,0,800.93616,280.15,434.92453
8175600,0,0,280.05,424.6277
8179200,0,0,280.95,334.50217
8182800,0,0,280.05,163.73929
8186400,0,231.90936,279.65,35.206993
8190000,0,1834.1876,278.85,2.6957831
8193600,0,3360.9102,277.35,0
8197200,0,4251.1245,276.75,0
8200800,0,0,275.85,0
8204400,0,0,275.25,0
8208000,0,0,274.85,0
8211600,0,0,275.25,0
8215200,0,0,275.35,0
8218800,0,0,275.25,0
8222400,0,0,274.55,0
8226000,0,0,273.35,0
8229600,0,0,272.75,56.07143
8233200,0,0,273.75,175.89915
8236800,0,590.1364,275.45,248.17123
8240400,0,2505.4617,276.05,288.09247
8244000,0,2141.4434,277.65,288.9377
8247600,0,1741.8911,278.25,360.56467
8251200,0,709.4577,278.95,553.8681
8254800,0,0,279.95,549.1972
8258400,0,0,281.25,489.13074
8262000,0,0,282.45,359.47357
8265600,0,0,281.65,167.42535
8269200,0,0,281.85,110.89411
8272800,0,0,281.15,45.52771
8276400,0,797.08856,280.85,1.1215754
8280000,0,1978.3632,280.05,0
8283600,0,2752.6836,279.55,0
8287200,0,0,278.85,0
8290800,0,0,278.55,0
8294400,0,0,278.45,0
8298000,0,0,278.35,0
8301600,0,0,278.25,0
8305200,0,0,277.45,0
8308800,0,0,276.55,0
8312400,0,0,276.15,0.47435898
8316000,0,0,276.65,18.125801
8319600,0,0,277.05,81.321014
8323200,0,1573.152,278.45,222.22305
8326800,0,2693.7834,280.85,379.6096
8330400,0,1098.675,282.85,361.0926
8334000,0,0,283.45,340.8409
8337600,0,0,283.15,408.182
8341200,0,0,283.75,379.14944
8344800,0,0,283.85,271.65283
8348400,0,0,284.55,202.11098
8352000,0,0,283.75,186.70528
8355600,0,369.25467,283.05,179.80032
8359200,0,0,282.95,65.995476
8362800,0,262.08463,281.65,1.7163461
8366400,0,779.3245,280.95,0
8370000,0,2287.6047,279.75,0
8373600,0,0,279.15,0
8377200,0,0,278.45,0
8380800,0,0,277.15,0
8384400,0,0,277.05,0
8388000,0,0,277.05,0
8391600,0,0,276.85,0
8395200,0,0,277.35,0
8398800,0,0,276.95,1.4274691
8402400,0,0,277.35,23.436167
8406000,0,0,278.35,135.98863
8409600,0,1380.695,280.05,259.9722
8413200,0,2798.0283,281.95,411.8206
8416800,0,0,283.75,589.5125
8420400,0,0,285.45,686.8997
8424000,0,0,287.15,717.5025
8427600,0,0,287.65,699.12494
8431200,0,0,288.05,635.46045
8434800,0,0,288.45,433.9661
8438400,0,0,287.85,223.63435
8442000,0,0,287.85,147.17009
8445600,0,0,287.35,64.90322
8449200,0,0,286.35,4.1810346
8452800,0,0,284.75,0
8456400,0,0,283.95,0
8460000,0,0,279.75,0
8463600,0,0,278.75,0
8467200,0,0,277.75,0
8470800,0,0,277.05,0
8474400,0,0,276.75,0
8478000,0,0,277.05,0
8481600,0,0,277.45,0
8485200,0,0,277.65,0.69578314
8488800,0,0,277.95,1.1792169
8492400,0,0,278.15,135.22592
8496000,0,109.845825,279.35,351.40665
8499600,0,0,281.85,485.8946
8503200,0,0,283.05,403.7878
8506800,0,0,283.65,379.40616
8510400,0,0,283.45,450.21948
8514000,0,0,282.25,514.6188
8517600,0,0,283.45,533.47186
8521200,0,0,284.75,525.8818
8524800,0,0,284.65,405.1752
8528400,0,0,283.95,232.42673
8532000,0,0,283.35,66.13668
8535600,0,0,282.35,2.4733605
8539200,0,237.97588,280.95,0
8542800,0,1163.6282,279.95,0
8546400,0,0,279.55,0
8550000,0,0,278.85,0
8553600,0,0,278.05,0
8557200,0,0,277.95,0
8560800,0,0,277.15,0
8564400,0,0,276.65,0
8568000,0,0,275.25,0
8571600,0,0,274.75,0.29722223
8575200,0,0,274.55,9.77927
8578800,0,0,276.45,60.234222
8582400,0,740.99115,277.15,158.58214
8586000,0,2102.0837,278.65,262.72156
8589600,0,1325.7806,279.65,325.39874
8593200,0,534.3422,280.65,336.3102
8596800,0,167.8338,280.95,334.45682
8600400,0,352.68207,281.15,324.20547
8604000,0,166.81299,281.45,317.52396
8607600,0,0,281.65,310.91537
8611200,0,0,281.85,219.8573
8614800,0,0,281.75,125.3427
8618400,0,75.44404,281.45,49.301136
8622000,0,1572.2556,280.65,0.07386363
8625600,0,3087.3457,279.65,0
8629200,0,4103.462,278.55,0
8632800,0,0,277.25,0
8636400,0,0,275.45,0
8640000,0,0,274.65,0
8643600,0,0,274.95,0
8647200,0,0,274.55,0
8650800,0,0,274.45,0
8654400,0,0,274.15,0
8658000,0,0,274.55,1.2329545
8661600,0,0,275.45,19.975378
8665200,0,0,275.95,112.96471
8668800,0,1048.3203,276.45,297.47382
8672400,0,2450.847,277.25,443.9319
8676000,0,2076.618,278.05,335.37796
8679600,0,2247.1343,277.55,221.76416
8683200,0,2305.9954,278.85,216.03125
8686800,0,2349.0356,279.05,299.01532
8690400,0,1709.2726,279.65,326.38232
8694000,0,630.39764,280.45,296.43903
8697600,0,0,280.75,270.83475
8701200,0,0,280.55,172.03355
8704800,0,411.79095,280.25,56.83791
8708400,0,2194.0315,279.45,3.705
8712000,0,3731.6375,278.45,0
8715600,0,4754.6006,277.05,0
8719200,0,0,277.55,0
8722800,0,0,277.95,0
8726400,0,0,277.65,0
8730000,0,0,277.65,0
8733600,0,0,277.35,0
8737200,0,0,276.95,0
8740800,0,0,277.05,0
8744400,0,0,276.65,0.31730768
8748000,0,0,276.55,5.1410255
8751600,0,0,276.65,46.361473
8755200,0,1447.3566,277.35,110.173836
8758800,0,4001.1978,278.45,163.5681
8762400,0,3924.7805,278.75,157.9938
8766000,0,3675.0547,278.65,157.74008
8769600,0,3468.5535,278.95,166.7926
8773200,0,3615.9548,279.05,175.8095
8776800,0,3401.7483,279.25,189.35902
8780400,0,2523.6853,279.65,186.96751
8784000,0,1826.8981,280.05,131.83566
8787600,0,1946.2186,279.75,71.861946
8791200,0,2594.5571,279.55,25.078125
8794800,0,3966.6467,279.55,0
8798400,0,4994.344,279.55,0
8802000,0,5443.161,279.55,0
8805600,0,0,279.55,0
8809200,0,0,279.15,0
8812800,0,0,279.25,0
8816400,0,0,279.15,0
8820000,0,0,277.85,0
8823600,0,0,277.95,0
8827200,0,0,277.55,0
8830800,0,0,277.85,3.505639
8834400,0,0,277.75,14.474624
8838000,0,0,278.35,119.85289
8841600,0,1065.8805,279.45,291.11185
8845200,0,2662.5315,281.05,428.64093
8848800,0,1954.7339,282.55,419.80072
8852400,0,0,283.55,331.57764
8856000,0,0,283.95,256.5934
8859600,0,0,283.45,192.08478
8863200,0,2127.2412,282.15,116.56586
8866800,0,2146.9888,281.55,81.074326
8870400,0,1746.3352,282.15,87.74234
8874000,0,1621.817,282.65,63.4
8877600,0,2110.7837,282.25,22.37857
8881200,0,3586.7153,281.55,2.1964285
8884800,0,4785.5537,281.35,0
8888400,0,5364.9556,281.05,0
8892000,0,0,281.45,0
8895600,0,0,280.75,0
8899200,0,0,280.85,0
8902800,0,0,280.85,0
8906400,0,0,280.45,0
8910000,0,0,279.25,0
8913600,0,0,278.75,0
8917200,0,0,278.75,1.9558823
8920800,0,0,278.85,36.097397
8924400,0,0,279.65,83.682014
8928000,0,2968.494,280.35,144.30984
8931600,0,5848.203,280.95,232.49236
8935200,0,4588.435,281.75,311.38818
8938800,0,3354.4592,281.95,292.54437
8942400,0,3022.3755,282.25,299.59732
8946000,0,0,283.45,320.08597
8949600,0,2588.788,282.65,351.33554
8953200,0,0,283.75,393.09003
8956800,0,706.15784,281.85,306.71667
8960400,0,509.83722,281.25,141.94385
8964000,0,1716.3029,281.95,17.70053
8967600,0,2519.5452,281.25,2.060065
8971200,0,3324.521,279.15,0
8974800,0,4988.302,278.35,0
8978400,0,0,278.25,0
8982000,0,0,278.25,0
8985600,0,0,277.55,0
8989200,0,0,277.35,0
8992800,0,0,277.25,0
8996400,0,0,276.95,0
9000000,0,0,277.25,0
9003600,0,0,277.05,6.0277777
9007200,0,0,277.05,75.96232
9010800,0,0,277.75,230.16122
9014400,0,1915.3649,279.35,392.3737
9018000,0,3554.662,280.45,530.3581
9021600,0,1610.2927,282.45,649.75446
9025200,0,0,283.05,744.6259
9028800,0,0,284.35,773.4866
9032400,0,0,285.15,733.7526
9036000,0,0,287.15,609.1253
9039600,0,0,286.35,472.776
9043200,0,0,286.45,306.65854
9046800,0,0,286.35,124.202866
9050400,0,0,285.65,31.378977
9054000,0,0,284.75,3.3556547
9057600,0,0,284.05,0
9061200,0,0,283.75,0
9064800,0,0,283.75,0
9068400,0,0,284.05,0
9072000,0,0,283.65,0
9075600,0,0,283.25,0
9079200,0,0,282.35,0
9082800,0,0,281.65,0
9086400,0,0,280.95,0
9090000,0,0,280.85,7.142857
9093600,0,0,281.05,32.507877
9097200,0,0,281.45,51.328743
9100800,0,517.35925,282.05,68.53215
9104400,0,1867.4001,283.05,205.51006
9108000,0,0,285.15,335.1947
9111600,0,0,288.35,268.78363
9115200,0,0,287.75,196.3467
9118800,0,0,286.55,161.64711
9122400,0,0,286.75,102.447075
9126000,0,0,285.15,58.925694
9129600,0,0,284.75,53.552544
9133200,0,0,284.75,46.205883
9136800,0,0,284.85,30.476563
9140400,0,0,284.85,6.3984375
9144000,0,0,284.45,0
9147600,0,0,283.85,0
9151200,0,0,282.95,0
9154800,0,0,282.65,0
9158400,0,0,282.75,0
9162000,0,0,282.15,0
9165600,0,0,281.45,0
9169200,0,0,280.95,0
9172800,0,0,280.95,0
9176400,0,0,280.85,1.4577115
9180000,0,0,280.95,1.4008412
9183600,0,0,281.05,121.66515
9187200,0,1119.9773,281.55,345.50165
9190800,0,0,283.95,473.61832
9194400,0,0,284.25,329.9063
9198000,0,0,284.65,155.66052
9201600,0,0,284.75,148.30827
9205200,0,0,284.35,196.43553
9208800,0,0,285.15,172.5982
9212400,0,0,285.65,129.72784
9216000,0,0,286.25,156.10182
9219600,0,0,283.45,187.34915
9223200,0,0,284.35,118.31388
9226800,0,0,283.55,11.954774
9230400,0,5412.4907,281.95,0
9234000,0,6848.0015,282.15,0
9237600,0,135.29553,281.45,0
9241200,0,0,280.35,0
9244800,0,0,279.65,0
9248400,0,0,279.95,0
9252000,0,0,279.45,0
9255600,0,0,279.05,0
9259200,0,0,279.15,0
9262800,0,0,278.75,3.09375
9266400,0,0,278.55,71.09756
9270000,0,0,279.65,248.95088
9273600,0,992.9733,282.05,398.01245
9277200,0,0,283.55,404.18335
9280800,0,0,284.85,408.8339
9284400,0,0,285.55,373.88306
9288000,0,0,286.75,275.16888
9291600,0,0,287.05,333.49905
9295200,0,0,286.65,524.3311
9298800,0,0,287.75,491.35538
9302400,0,0,286.85,261.13385
9306000,0,0,286.85,114.15
9309600,0,0,286.45,43.611507
9313200,0,3227.1306,282.95,2.6953125
9316800,0,4830.499,282.75,0
9320400,0,5478.525,282.75,0
9324000,0,0,281.85,0
9327600,0,0,281.75,0
9331200,0,0,281.55,0
9334800,0,0,281.65,0
9338400,0,0,280.95,0
9342000,0,0,280.45,0
9345600,0,0,280.05,0
9349200,0,0,278.65,5.9654603
9352800,0,0,278.35,88.448
9356400,0,0,280.05,266.41125
9360000,0,419.9445,282.55,452.00906
9363600,0,0,283.85,593.0829
9367200,0,0,284.85,581.1795
9370800,0,0,286.15,570.6084
9374400,0,0,287.15,522.2313
9378000,0,0,287.05,442.54926
9381600,0,0,287.65,329.29483
9385200,0,0,287.85,206.455
9388800,0,0,287.55,169.04752
9392400,0,0,287.65,135.51962
9396000,0,0,287.45,69.55857
9399600,0,0,286.05,8.639344
9403200,0,0,283.95,0
9406800,0,3010.3677,282.55,0
9410400,0,0,281.35,0
9414000,0,0,280.95,0
9417600,0,0,281.45,0
9421200,0,0,281.35,0
9424800,0,0,280.45,0
9428400,0,0,279.75,0
9432000,0,0,279.45,0
9435600,0,0,278.85,9.726804
9439200,0,0,278.55,73.72348
9442800,0,0,280.95,217.02087
9446400,0,0,284.55,395.60245
9450000,0,0,286.95,562.9593
9453600,0,0,288.15,658.7055
9457200,0,0,289.55,636.63885
9460800,0,0,290.15,574.94965
9464400,0,0,289.85,515.018
9468000,0,0,291.25,505.07037
9471600,0,0,291.25,445.60254
9475200,0,0,291.15,328.16965
9478800,0,0,290.55,210.99281
9482400,0,0,289.75,84.166916
9486000,0,0,288.55,1.6527778
9489600,0,0,286.25,0
9493200,0,0,285.25,0
9496800,0,0,285.05,0
9500400,0,0,284.55,0
9504000,0,0,283.75,0
9507600,0,0,283.25,0
9511200,0,0,282.35,0
9514800,0,0,281.25,0
9518400,0,0,281.35,0
9522000,0,0,281.25,0
9525600,0,0,281.85,27.084383
9529200,0,0,282.85,86.40932
9532800,0,0,284.25,209.7716
9536400,0,0,285.75,433.49585
9540000,0,0,289.05,538.4055
9543600,0,0,291.15,561.0924
9547200,0,0,292.45,564.8241
9550800,0,0,293.05,508.05017
9554400,0,0,293.15,425.3233
9558000,0,0,293.05,317.85196
9561600,0,0,293.25,159.5607
9565200,0,0,292.95,66.76386
9568800,0,0,291.05,28.70614
9572400,0,0,288.75,1.375
9576000,0,0,286.05,0
9579600,0,0,285.65,0
9583200,0,0,285.15,0
9586800,0,0,286.15,0
9590400,0,0,285.75,0
9594000,0,0,284.15,0
9597600,0,0,283.15,0
9601200,0,0,282.55,0
9604800,0,0,283.35,0
9608400,0,0,283.25,3.6486487
9612000,0,0,283.05,36.718018
9615600,0,13.181629,283.15,106.74792
9619200,0,0,284.35,181.79364
9622800,0,0,285.45,197.86525
9626400,0,0,285.65,176.35254
9630000,0,0,285.85,151.06204
9633600,0,0,285.65,85.6914
9637200,0,0,284.75,148.07634
9640800,0,0,284.75,259.6727
9644400,0,0,286.45,292.25226
9648000,0,0,287.65,251.49495
9651600,0,0,287.75,238.38107
9655200,0,0,287.25,131.76028
9658800,0,0,286.35,16.48292
9662400,0,0,285.85,0
9666000,0,0,284.75,0
9669600,0,0,284.45,0
9673200,0,0,283.95,0
9676800,0,0,283.35,0
9680400,0,0,282.65,0
9684000,0,0,282.15,0
9687600,0,0,282.55,0
9691200,0,0,282.45,0
9694800,0,0,282.25,1.6493056
9698400,0,0,282.45,10.310922
9702000,0,0,283.45,45.59482
9705600,0,0,283.65,96.944954
9709200,0,0,284.15,190.77777
9712800,0,0,286.05,351.506
9716400,0,0,286.85,426.52142
9720000,0,0,286.55,393.31665
9723600,0,0,286.85,416.92664
9727200,0,0,287.25,439.84073
9730800,0,0,288.55,325.7653
9734400,0,0,288.85,247.58847
9738000,0,0,288.85,194.21733
9741600,0,0,287.85,99.909225
9745200,0,0,286.45,14.130435
9748800,0,0,284.45,0
9752400,0,0,283.65,0
9756000,0,0,282.75,0
9759600,0,0,282.45,0
9763200,0,0,282.15,0
9766800,0,0,281.65,0
9770400,0,0,281.65,0
9774000,0,0,281.45,0
9777600,0,0,281.45,0
9781200,0,0,281.55,0.7291667
9784800,0,0,281.75,19.744047
9788400,0,0,282.45,68.40836
9792000,0,2446.3633,282.85,115.20842
9795600,0,0,283.35,178.285
9799200,0,0,284.15,240.15834
9802800,0,0,284.95,230.46666
9806400,0,0,285.25,211.67213
9810000,0,0,286.35,257.19485
9813600,0,0,286.85,339.72394
9817200,0,0,287.25,322.96457
9820800,0,0,287.15,280.52005
9824400,0,0,287.35,226.15822
9828000,0,0,287.75,113.53651
9831600,0,0,286.65,15.22973
9835200,0,0,284.05,0
9838800,0,7448.949,282.35,0
9842400,0,1722.7064,281.35,0
9846000,0,0,281.05,0
9849600,0,0,280.85,0
9853200,0,0,280.15,0
9856800,0,0,279.85,0
9860400,0,0,279.45,0
9864000,0,0,278.95,0
9867600,0,0,278.55,9.608209
9871200,0,0,279.35,118.76679
9874800,0,0,281.45,280.5
9878400,0,0,284.95,445.5
9882000,0,0,287.25,598.65753
9885600,0,0,289.55,704.1678
9889200,0,0,290.95,777.26483
9892800,0,0,291.95,810.9331
