#1
double Internals(8760, 4)
637200	0.4	0.5	1
640800	0.4	0.5	1
644400	0.4	0.5	1
648000	0.6	1	1
651600	0.8	1	1
655200	0.6	0.5	1
658800	0.4	0.5	1
662400	0.4	0.5	1
666000	0.6	1	1
669600	0.8	1	1
673200	0.8	1	0
676800	0.8	1	0
680400	0.8	0.5	0
684000	1	0.5	0
687600	1	0.5	0
691200	1	0.1	0
694800	1	0.1	0
698400	1	0.1	0
702000	1	0.1	0
705600	1	0.1	0
709200	1	0.1	0
712800	1	0.1	0
716400	0.8	0.5	1
720000	0.6	1	1
723600	0.4	0.5	1
727200	0.4	0.5	1
730800	0.4	0.5	1
734400	0.6	1	1
738000	0.8	1	1
741600	0.6	0.5	1
745200	0.4	0.5	1
748800	0.4	0.5	1
752400	0.6	1	1
756000	0.8	1	1
759600	0.8	1	0
763200	0.8	1	0
766800	0.8	0.5	0
770400	1	0.5	0
774000	1	0.5	0
777600	1	0.1	0
781200	1	0.1	0
784800	1	0.1	0
788400	1	0.1	0
792000	1	0.1	0
795600	1	0.1	0
799200	1	0.1	0
802800	0.8	0.5	1
806400	0.6	1	1
810000	0.4	0.5	1
813600	0.4	0.5	1
817200	0.4	0.5	1
820800	0.6	1	1
824400	0.8	1	1
828000	0.6	0.5	1
831600	0.4	0.5	1
835200	0.4	0.5	1
838800	0.6	1	1
842400	0.8	1	1
846000	0.8	1	0
849600	0.8	1	0
853200	0.8	0.5	0
856800	1	0.5	0
860400	1	0.5	0
864000	1	0.1	0
867600	1	0.1	0
871200	1	0.1	0
874800	1	0.1	0
878400	1	0.1	0
882000	1	0.1	0
885600	1	0.1	0
889200	0.8	0.5	1
892800	0.6	1	1
896400	0.4	0.5	1
900000	0.4	0.5	1
903600	0.4	0.5	1
907200	0.6	1	1
910800	0.8	1	1
914400	0.6	0.5	1
918000	0.4	0.5	1
921600	0.4	0.5	1
925200	0.6	1	1
928800	0.8	1	1
932400	0.8	1	0
936000	0.8	1	0
939600	0.8	0.5	0
943200	1	0.5	0
946800	1	0.5	0
950400	1	0.1	0
954000	1	0.1	0
957600	1	0.1	0
961200	1	0.1	0
964800	1	0.1	0
968400	1	0.1	0
972000	1	0.1	0
975600	0.8	0.5	1
979200	0.6	1	1
982800	0.4	0.5	1
986400	0.4	0.5	1
990000	0.4	0.5	1
993600	0.6	1	1
997200	0.8	1	1
1000800	0.6	0.5	1
1004400	0.4	0.5	1
1008000	0.4	0.5	1
1011600	0.6	1	1
1015200	0.8	1	1
1018800	0.8	1	0
1022400	0.8	1	0
1026000	0.8	0.5	0
1029600	1	0.5	0
1033200	1	0.5	0
1036800	1	0.1	0
1040400	1	0.1	0
1044000	1	0.1	0
1047600	1	0.1	0
1051200	1	0.1	0
1054800	1	0.1	0
1058400	1	0.1	0
1062000	1	0.1	0
1065600	0.8	0.5	0.5
1069200	0.6	0.5	1
1072800	0.4	0.5	1
1076400	0.4	0.5	1
1080000	0.6	1	1
1083600	0.8	1	1
1087200	0.6	0.5	1
1090800	0.4	0.5	1
1094400	0.4	0.5	1
1098000	0.6	1	1
1101600	0.8	1	1
1105200	0.8	1	1
1108800	0.8	1	1
1112400	0.8	0.5	0
1116000	0.8	0.5	0
1119600	0.8	0.5	0
1123200	1	0.1	0
1126800	1	0.1	0
1130400	1	0.1	0
1134000	1	0.1	0
1137600	1	0.1	0
1141200	1	0.1	0
1144800	1	0.1	0
1148400	1	0.1	0
1152000	0.8	0.5	0.5
1155600	0.6	0.5	1
1159200	0.4	0.5	1
1162800	0.4	0.5	1
1166400	0.6	1	1
1170000	0.8	1	1
1173600	0.6	0.5	1
1177200	0.4	0.5	1
1180800	0.4	0.5	1
1184400	0.6	1	1
1188000	0.8	1	1
1191600	0.8	1	1
1195200	0.8	1	1
1198800	0.8	0.5	0
1202400	0.8	0.5	0
1206000	0.8	0.5	0
1209600	1	0.1	0
1213200	1	0.1	0
1216800	1	0.1	0
1220400	1	0.1	0
1224000	1	0.1	0
1227600	1	0.1	0
1231200	1	0.1	0
1234800	0.8	0.5	1
1238400	0.6	1	1
1242000	0.4	0.5	1
1245600	0.4	0.5	1
1249200	0.4	0.5	1
1252800	0.6	1	1
1256400	0.8	1	1
1260000	0.6	0.5	1
1263600	0.4	0.5	1
1267200	0.4	0.5	1
1270800	0.6	1	1
1274400	0.8	1	1
1278000	0.8	1	0
1281600	0.8	1	0
1285200	0.8	0.5	0
1288800	1	0.5	0
1292400	1	0.5	0
1296000	1	0.1	0
1299600	1	0.1	0
1303200	1	0.1	0
1306800	1	0.1	0
1310400	1	0.1	0
1314000	1	0.1	0
1317600	1	0.1	0
1321200	0.8	0.5	1
1324800	0.6	1	1
1328400	0.4	0.5	1
1332000	0.4	0.5	1
1335600	0.4	0.5	1
1339200	0.6	1	1
1342800	0.8	1	1
1346400	0.6	0.5	1
1350000	0.4	0.5	1
1353600	0.4	0.5	1
1357200	0.6	1	1
1360800	0.8	1	1
1364400	0.8	1	0
1368000	0.8	1	0
1371600	0.8	0.5	0
1375200	1	0.5	0
1378800	1	0.5	0
1382400	1	0.1	0
1386000	1	0.1	0
1389600	1	0.1	0
1393200	1	0.1	0
1396800	1	0.1	0
1400400	1	0.1	0
1404000	1	0.1	0
1407600	0.8	0.5	1
1411200	0.6	1	1
1414800	0.4	0.5	1
1418400	0.4	0.5	1
1422000	0.4	0.5	1
1425600	0.6	1	1
1429200	0.8	1	1
1432800	0.6	0.5	1
1436400	0.4	0.5	1
1440000	0.4	0.5	1
1443600	0.6	1	1
1447200	0.8	1	1
1450800	0.8	1	0
1454400	0.8	1	0
1458000	0.8	0.5	0
1461600	1	0.5	0
1465200	1	0.5	0
1468800	1	0.1	0
1472400	1	0.1	0
1476000	1	0.1	0
1479600	1	0.1	0
1483200	1	0.1	0
1486800	1	0.1	0
1490400	1	0.1	0
1494000	0.8	0.5	1
1497600	0.6	1	1
1501200	0.4	0.5	1
1504800	0.4	0.5	1
1508400	0.4	0.5	1
1512000	0.6	1	1
1515600	0.8	1	1
1519200	0.6	0.5	1
1522800	0.4	0.5	1
1526400	0.4	0.5	1
1530000	0.6	1	1
1533600	0.8	1	1
1537200	0.8	1	0
1540800	0.8	1	0
1544400	0.8	0.5	0
1548000	1	0.5	0
1551600	1	0.5	0
1555200	1	0.1	0
1558800	1	0.1	0
1562400	1	0.1	0
1566000	1	0.1	0
1569600	1	0.1	0
1573200	1	0.1	0
1576800	1	0.1	0
1580400	0.8	0.5	1
1584000	0.6	1	1
1587600	0.4	0.5	1
1591200	0.4	0.5	1
1594800	0.4	0.5	1
1598400	0.6	1	1
1602000	0.8	1	1
1605600	0.6	0.5	1
1609200	0.4	0.5	1
1612800	0.4	0.5	1
1616400	0.6	1	1
1620000	0.8	1	1
1623600	0.8	1	0
1627200	0.8	1	0
1630800	0.8	0.5	0
1634400	1	0.5	0
1638000	1	0.5	0
1641600	1	0.1	0
1645200	1	0.1	0
1648800	1	0.1	0
1652400	1	0.1	0
1656000	1	0.1	0
1659600	1	0.1	0
1663200	1	0.1	0
1666800	1	0.1	0
1670400	0.8	0.5	0.5
1674000	0.6	0.5	1
1677600	0.4	0.5	1
1681200	0.4	0.5	1
1684800	0.6	1	1
1688400	0.8	1	1
1692000	0.6	0.5	1
1695600	0.4	0.5	1
1699200	0.4	0.5	1
1702800	0.6	1	1
1706400	0.8	1	1
1710000	0.8	1	1
1713600	0.8	1	1
1717200	0.8	0.5	0
1720800	0.8	0.5	0
1724400	0.8	0.5	0
1728000	1	0.1	0
1731600	1	0.1	0
1735200	1	0.1	0
1738800	1	0.1	0
1742400	1	0.1	0
1746000	1	0.1	0
1749600	1	0.1	0
1753200	1	0.1	0
1756800	0.8	0.5	0.5
1760400	0.6	0.5	1
1764000	0.4	0.5	1
1767600	0.4	0.5	1
1771200	0.6	1	1
1774800	0.8	1	1
1778400	0.6	0.5	1
1782000	0.4	0.5	1
1785600	0.4	0.5	1
1789200	0.6	1	1
1792800	0.8	1	1
1796400	0.8	1	1
1800000	0.8	1	1
1803600	0.8	0.5	0
1807200	0.8	0.5	0
1810800	0.8	0.5	0
1814400	1	0.1	0
1818000	1	0.1	0
1821600	1	0.1	0
1825200	1	0.1	0
1828800	1	0.1	0
1832400	1	0.1	0
1836000	1	0.1	0
1839600	0.8	0.5	1
1843200	0.6	1	1
1846800	0.4	0.5	1
1850400	0.4	0.5	1
1854000	0.4	0.5	1
1857600	0.6	1	1
1861200	0.8	1	1
1864800	0.6	0.5	1
1868400	0.4	0.5	1
1872000	0.4	0.5	1
1875600	0.6	1	1
1879200	0.8	1	1
1882800	0.8	1	0
1886400	0.8	1	0
1890000	0.8	0.5	0
1893600	1	0.5	0
1897200	1	0.5	0
1900800	1	0.1	0
1904400	1	0.1	0
1908000	1	0.1	0
1911600	1	0.1	0
1915200	1	0.1	0
1918800	1	0.1	0
1922400	1	0.1	0
1926000	0.8	0.5	1
1929600	0.6	1	1
1933200	0.4	0.5	1
1936800	0.4	0.5	1
1940400	0.4	0.5	1
1944000	0.6	1	1
1947600	0.8	1	1
1951200	0.6	0.5	1
1954800	0.4	0.5	1
1958400	0.4	0.5	1
1962000	0.6	1	1
1965600	0.8	1	1
1969200	0.8	1	0
1972800	0.8	1	0
1976400	0.8	0.5	0
1980000	1	0.5	0
1983600	1	0.5	0
1987200	1	0.1	0
1990800	1	0.1	0
1994400	1	0.1	0
1998000	1	0.1	0
2001600	1	0.1	0
2005200	1	0.1	0
2008800	1	0.1	0
2012400	0.8	0.5	1
2016000	0.6	1	1
2019600	0.4	0.5	1
2023200	0.4	0.5	1
2026800	0.4	0.5	1
2030400	0.6	1	1
2034000	0.8	1	1
2037600	0.6	0.5	1
2041200	0.4	0.5	1
2044800	0.4	0.5	1
2048400	0.6	1	1
2052000	0.8	1	1
2055600	0.8	1	0
2059200	0.8	1	0
2062800	0.8	0.5	0
2066400	1	0.5	0
2070000	1	0.5	0
2073600	1	0.1	0
2077200	1	0.1	0
2080800	1	0.1	0
2084400	1	0.1	0
2088000	1	0.1	0
2091600	1	0.1	0
2095200	1	0.1	0
2098800	0.8	0.5	1
2102400	0.6	1	1
2106000	0.4	0.5	1
2109600	0.4	0.5	1
2113200	0.4	0.5	1
2116800	0.6	1	1
2120400	0.8	1	1
2124000	0.6	0.5	1
2127600	0.4	0.5	1
2131200	0.4	0.5	1
2134800	0.6	1	1
2138400	0.8	1	1
2142000	0.8	1	0
2145600	0.8	1	0
2149200	0.8	0.5	0
2152800	1	0.5	0
2156400	1	0.5	0
2160000	1	0.1	0
2163600	1	0.1	0
2167200	1	0.1	0
2170800	1	0.1	0
2174400	1	0.1	0
2178000	1	0.1	0
2181600	1	0.1	0
2185200	0.8	0.5	1
2188800	0.6	1	1
2192400	0.4	0.5	1
2196000	0.4	0.5	1
2199600	0.4	0.5	1
2203200	0.6	1	1
2206800	0.8	1	1
2210400	0.6	0.5	1
2214000	0.4	0.5	1
2217600	0.4	0.5	1
2221200	0.6	1	1
2224800	0.8	1	1
2228400	0.8	1	0
2232000	0.8	1	0
2235600	0.8	0.5	0
2239200	1	0.5	0
2242800	1	0.5	0
2246400	1	0.1	0
2250000	1	0.1	0
2253600	1	0.1	0
2257200	1	0.1	0
2260800	1	0.1	0
2264400	1	0.1	0
2268000	1	0.1	0
2271600	1	0.1	0
2275200	0.8	0.5	0.5
2278800	0.6	0.5	1
2282400	0.4	0.5	1
2286000	0.4	0.5	1
2289600	0.6	1	1
2293200	0.8	1	1
2296800	0.6	0.5	1
2300400	0.4	0.5	1
2304000	0.4	0.5	1
2307600	0.6	1	1
2311200	0.8	1	1
2314800	0.8	1	1
2318400	0.8	1	1
2322000	0.8	0.5	0
2325600	0.8	0.5	0
2329200	0.8	0.5	0
2332800	1	0.1	0
2336400	1	0.1	0
2340000	1	0.1	0
2343600	1	0.1	0
2347200	1	0.1	0
2350800	1	0.1	0
2354400	1	0.1	0
2358000	1	0.1	0
2361600	0.8	0.5	0.5
2365200	0.6	0.5	1
2368800	0.4	0.5	1
2372400	0.4	0.5	1
2376000	0.6	1	1
2379600	0.8	1	1
2383200	0.6	0.5	1
2386800	0.4	0.5	1
2390400	0.4	0.5	1
2394000	0.6	1	1
2397600	0.8	1	1
2401200	0.8	1	1
2404800	0.8	1	1
2408400	0.8	0.5	0
2412000	0.8	0.5	0
2415600	0.8	0.5	0
2419200	1	0.1	0
2422800	1	0.1	0
2426400	1	0.1	0
2430000	1	0.1	0
2433600	1	0.1	0
2437200	1	0.1	0
2440800	1	0.1	0
2444400	0.8	0.5	1
2448000	0.6	1	1
2451600	0.4	0.5	1
2455200	0.4	0.5	1
2458800	0.4	0.5	1
2462400	0.6	1	1
2466000	0.8	1	1
2469600	0.6	0.5	1
2473200	0.4	0.5	1
2476800	0.4	0.5	1
2480400	0.6	1	1
2484000	0.8	1	1
2487600	0.8	1	0
2491200	0.8	1	0
2494800	0.8	0.5	0
2498400	1	0.5	0
2502000	1	0.5	0
2505600	1	0.1	0
2509200	1	0.1	0
2512800	1	0.1	0
2516400	1	0.1	0
2520000	1	0.1	0
2523600	1	0.1	0
2527200	1	0.1	0
2530800	0.8	0.5	1
2534400	0.6	1	1
2538000	0.4	0.5	1
2541600	0.4	0.5	1
2545200	0.4	0.5	1
2548800	0.6	1	1
2552400	0.8	1	1
2556000	0.6	0.5	1
2559600	0.4	0.5	1
2563200	0.4	0.5	1
2566800	0.6	1	1
2570400	0.8	1	1
2574000	0.8	1	0
2577600	0.8	1	0
2581200	0.8	0.5	0
2584800	1	0.5	0
2588400	1	0.5	0
2592000	1	0.1	0
2595600	1	0.1	0
2599200	1	0.1	0
2602800	1	0.1	0
2606400	1	0.1	0
2610000	1	0.1	0
2613600	1	0.1	0
2617200	0.8	0.5	1
2620800	0.6	1	1
2624400	0.4	0.5	1
2628000	0.4	0.5	1
2631600	0.4	0.5	1
2635200	0.6	1	1
2638800	0.8	1	1
2642400	0.6	0.5	1
2646000	0.4	0.5	1
2649600	0.4	0.5	1
2653200	0.6	1	1
2656800	0.8	1	1
2660400	0.8	1	0
2664000	0.8	1	0
2667600	0.8	0.5	0
2671200	1	0.5	0
2674800	1	0.5	0
2678400	1	0.1	0
2682000	1	0.1	0
2685600	1	0.1	0
2689200	1	0.1	0
2692800	1	0.1	0
2696400	1	0.1	0
2700000	1	0.1	0
2703600	0.8	0.5	1
2707200	0.6	1	1
2710800	0.4	0.5	1
2714400	0.4	0.5	1
2718000	0.4	0.5	1
2721600	0.6	1	1
2725200	0.8	1	1
2728800	0.6	0.5	1
2732400	0.4	0.5	1
2736000	0.4	0.5	1
2739600	0.6	1	1
2743200	0.8	1	1
2746800	0.8	1	0
2750400	0.8	1	0
2754000	0.8	0.5	0
2757600	1	0.5	0
2761200	1	0.5	0
2764800	1	0.1	0
2768400	1	0.1	0
2772000	1	0.1	0
2775600	1	0.1	0
2779200	1	0.1	0
2782800	1	0.1	0
2786400	1	0.1	0
2790000	0.8	0.5	1
2793600	0.6	1	1
2797200	0.4	0.5	1
2800800	0.4	0.5	1
2804400	0.4	0.5	1
2808000	0.6	1	1
2811600	0.8	1	1
2815200	0.6	0.5	1
2818800	0.4	0.5	1
2822400	0.4	0.5	1
2826000	0.6	1	1
2829600	0.8	1	1
2833200	0.8	1	0
2836800	0.8	1	0
2840400	0.8	0.5	0
2844000	1	0.5	0
2847600	1	0.5	0
2851200	1	0.1	0
2854800	1	0.1	0
2858400	1	0.1	0
2862000	1	0.1	0
2865600	1	0.1	0
2869200	1	0.1	0
2872800	1	0.1	0
2876400	1	0.1	0
2880000	0.8	0.5	0.5
2883600	0.6	0.5	1
2887200	0.4	0.5	1
2890800	0.4	0.5	1
2894400	0.6	1	1
2898000	0.8	1	1
2901600	0.6	0.5	1
2905200	0.4	0.5	1
2908800	0.4	0.5	1
2912400	0.6	1	1
2916000	0.8	1	1
2919600	0.8	1	1
2923200	0.8	1	1
2926800	0.8	0.5	0
2930400	0.8	0.5	0
2934000	0.8	0.5	0
2937600	1	0.1	0
2941200	1	0.1	0
2944800	1	0.1	0
2948400	1	0.1	0
2952000	1	0.1	0
2955600	1	0.1	0
2959200	1	0.1	0
2962800	1	0.1	0
2966400	0.8	0.5	0.5
2970000	0.6	0.5	1
2973600	0.4	0.5	1
2977200	0.4	0.5	1
2980800	0.6	1	1
2984400	0.8	1	1
2988000	0.6	0.5	1
2991600	0.4	0.5	1
2995200	0.4	0.5	1
2998800	0.6	1	1
3002400	0.8	1	1
3006000	0.8	1	1
3009600	0.8	1	1
3013200	0.8	0.5	0
3016800	0.8	0.5	0
3020400	0.8	0.5	0
3024000	1	0.1	0
3027600	1	0.1	0
3031200	1	0.1	0
3034800	1	0.1	0
3038400	1	0.1	0
3042000	1	0.1	0
3045600	1	0.1	0
3049200	0.8	0.5	1
3052800	0.6	1	1
3056400	0.4	0.5	1
3060000	0.4	0.5	1
3063600	0.4	0.5	1
3067200	0.6	1	1
3070800	0.8	1	1
3074400	0.6	0.5	1
3078000	0.4	0.5	1
3081600	0.4	0.5	1
3085200	0.6	1	1
3088800	0.8	1	1
3092400	0.8	1	0
3096000	0.8	1	0
3099600	0.8	0.5	0
3103200	1	0.5	0
3106800	1	0.5	0
3110400	1	0.1	0
3114000	1	0.1	0
3117600	1	0.1	0
3121200	1	0.1	0
3124800	1	0.1	0
3128400	1	0.1	0
3132000	1	0.1	0
3135600	0.8	0.5	1
3139200	0.6	1	1
3142800	0.4	0.5	1
3146400	0.4	0.5	1
3150000	0.4	0.5	1
3153600	0.6	1	1
3157200	0.8	1	1
3160800	0.6	0.5	1
3164400	0.4	0.5	1
3168000	0.4	0.5	1
3171600	0.6	1	1
3175200	0.8	1	1
3178800	0.8	1	0
3182400	0.8	1	0
3186000	0.8	0.5	0
3189600	1	0.5	0
3193200	1	0.5	0
3196800	1	0.1	0
3200400	1	0.1	0
3204000	1	0.1	0
3207600	1	0.1	0
3211200	1	0.1	0
3214800	1	0.1	0
3218400	1	0.1	0
3222000	0.8	0.5	1
3225600	0.6	1	1
3229200	0.4	0.5	1
3232800	0.4	0.5	1
3236400	0.4	0.5	1
3240000	0.6	1	1
3243600	0.8	1	1
3247200	0.6	0.5	1
3250800	0.4	0.5	1
3254400	0.4	0.5	1
3258000	0.6	1	1
3261600	0.8	1	1
3265200	0.8	1	0
3268800	0.8	1	0
3272400	0.8	0.5	0
3276000	1	0.5	0
3279600	1	0.5	0
3283200	1	0.1	0
3286800	1	0.1	0
3290400	1	0.1	0
3294000	1	0.1	0
3297600	1	0.1	0
3301200	1	0.1	0
3304800	1	0.1	0
3308400	0.8	0.5	1
3312000	0.6	1	1
3315600	0.4	0.5	1
3319200	0.4	0.5	1
3322800	0.4	0.5	1
3326400	0.6	1	1
3330000	0.8	1	1
3333600	0.6	0.5	1
3337200	0.4	0.5	1
3340800	0.4	0.5	1
3344400	0.6	1	1
3348000	0.8	1	1
3351600	0.8	1	0
3355200	0.8	1	0
3358800	0.8	0.5	0
3362400	1	0.5	0
3366000	1	0.5	0
3369600	1	0.1	0
3373200	1	0.1	0
3376800	1	0.1	0
3380400	1	0.1	0
3384000	1	0.1	0
3387600	1	0.1	0
3391200	1	0.1	0
3394800	0.8	0.5	1
3398400	0.6	1	1
3402000	0.4	0.5	1
3405600	0.4	0.5	1
3409200	0.4	0.5	1
3412800	0.6	1	1
3416400	0.8	1	1
3420000	0.6	0.5	1
3423600	0.4	0.5	1
3427200	0.4	0.5	1
3430800	0.6	1	1
3434400	0.8	1	1
3438000	0.8	1	0
3441600	0.8	1	0
3445200	0.8	0.5	0
3448800	1	0.5	0
3452400	1	0.5	0
3456000	1	0.1	0
3459600	1	0.1	0
3463200	1	0.1	0
3466800	1	0.1	0
3470400	1	0.1	0
3474000	1	0.1	0
3477600	1	0.1	0
3481200	1	0.1	0
3484800	0.8	0.5	0.5
3488400	0.6	0.5	1
3492000	0.4	0.5	1
3495600	0.4	0.5	1
3499200	0.6	1	1
3502800	0.8	1	1
3506400	0.6	0.5	1
3510000	0.4	0.5	1
3513600	0.4	0.5	1
3517200	0.6	1	1
3520800	0.8	1	1
3524400	0.8	1	1
3528000	0.8	1	1
3531600	0.8	0.5	0
3535200	0.8	0.5	0
3538800	0.8	0.5	0
3542400	1	0.1	0
3546000	1	0.1	0
3549600	1	0.1	0
3553200	1	0.1	0
3556800	1	0.1	0
3560400	1	0.1	0
3564000	1	0.1	0
3567600	1	0.1	0
3571200	0.8	0.5	0.5
3574800	0.6	0.5	1
3578400	0.4	0.5	1
3582000	0.4	0.5	1
3585600	0.6	1	1
3589200	0.8	1	1
3592800	0.6	0.5	1
3596400	0.4	0.5	1
3600000	0.4	0.5	1
3603600	0.6	1	1
3607200	0.8	1	1
3610800	0.8	1	1
3614400	0.8	1	1
3618000	0.8	0.5	0
3621600	0.8	0.5	0
3625200	0.8	0.5	0
3628800	1	0.1	0
3632400	1	0.1	0
3636000	1	0.1	0
3639600	1	0.1	0
3643200	1	0.1	0
3646800	1	0.1	0
3650400	1	0.1	0
3654000	0.8	0.5	1
3657600	0.6	1	1
3661200	0.4	0.5	1
3664800	0.4	0.5	1
3668400	0.4	0.5	1
3672000	0.6	1	1
3675600	0.8	1	1
3679200	0.6	0.5	1
3682800	0.4	0.5	1
3686400	0.4	0.5	1
3690000	0.6	1	1
3693600	0.8	1	1
3697200	0.8	1	0
3700800	0.8	1	0
3704400	0.8	0.5	0
3708000	1	0.5	0
3711600	1	0.5	0
3715200	1	0.1	0
3718800	1	0.1	0
3722400	1	0.1	0
3726000	1	0.1	0
3729600	1	0.1	0
3733200	1	0.1	0
3736800	1	0.1	0
3740400	0.8	0.5	1
3744000	0.6	1	1
3747600	0.4	0.5	1
3751200	0.4	0.5	1
3754800	0.4	0.5	1
3758400	0.6	1	1
3762000	0.8	1	1
3765600	0.6	0.5	1
3769200	0.4	0.5	1
3772800	0.4	0.5	1
3776400	0.6	1	1
3780000	0.8	1	1
3783600	0.8	1	0
3787200	0.8	1	0
3790800	0.8	0.5	0
3794400	1	0.5	0
3798000	1	0.5	0
3801600	1	0.1	0
3805200	1	0.1	0
3808800	1	0.1	0
3812400	1	0.1	0
3816000	1	0.1	0
3819600	1	0.1	0
3823200	1	0.1	0
3826800	0.8	0.5	1
3830400	0.6	1	1
3834000	0.4	0.5	1
3837600	0.4	0.5	1
3841200	0.4	0.5	1
3844800	0.6	1	1
3848400	0.8	1	1
3852000	0.6	0.5	1
3855600	0.4	0.5	1
3859200	0.4	0.5	1
3862800	0.6	1	1
3866400	0.8	1	1
3870000	0.8	1	0
3873600	0.8	1	0
3877200	0.8	0.5	0
3880800	1	0.5	0
3884400	1	0.5	0
3888000	1	0.1	0
3891600	1	0.1	0
3895200	1	0.1	0
3898800	1	0.1	0
3902400	1	0.1	0
3906000	1	0.1	0
3909600	1	0.1	0
3913200	0.8	0.5	1
3916800	0.6	1	1
3920400	0.4	0.5	1
3924000	0.4	0.5	1
3927600	0.4	0.5	1
3931200	0.6	1	1
3934800	0.8	1	1
3938400	0.6	0.5	1
3942000	0.4	0.5	1
3945600	0.4	0.5	1
3949200	0.6	1	1
3952800	0.8	1	1
3956400	0.8	1	0
3960000	0.8	1	0
3963600	0.8	0.5	0
3967200	1	0.5	0
3970800	1	0.5	0
3974400	1	0.1	0
3978000	1	0.1	0
3981600	1	0.1	0
3985200	1	0.1	0
3988800	1	0.1	0
3992400	1	0.1	0
3996000	1	0.1	0
3999600	0.8	0.5	1
4003200	0.6	1	1
4006800	0.4	0.5	1
4010400	0.4	0.5	1
4014000	0.4	0.5	1
4017600	0.6	1	1
4021200	0.8	1	1
4024800	0.6	0.5	1
