Time,QCoolTotal,QHeatTotal,weaDat.weaBus.TDryBul,weaDat.weaBus.HGloHor
6858000,0,724.70984,277.35,388.35056
6861600,0,0,281.05,510.28625
6865200,0,0,282.65,590.6466
6868800,0,0,283.75,628.5506
6872400,0,0,284.45,618.30347
6876000,0,0,284.55,522.555
6879600,0,0,285.05,401.0126
6883200,0,0,284.65,278.65482
6886800,0,0,284.25,143.45961
6890400,0,0,283.55,18.62633
6894000,0,0,280.95,0
6897600,0,0,279.05,0
6901200,0,472.00125,277.95,0
6904800,0,0,276.85,0
6908400,0,0,276.15,0
6912000,0,0,275.45,0
6915600,0,0,274.95,0
6919200,0,0,274.15,0
6922800,0,0,273.85,0
6926400,0,0,273.45,0
6930000,0,0,272.65,0
6933600,0,0,273.15,9.484524
6937200,0,0,273.55,62.13663
6940800,0,95.78614,277.15,200.02063
6944400,0,0,280.55,368.63763
6948000,0,0,283.35,517.2437
6951600,0,0,284.65,602.7331
6955200,0,0,286.05,638.2836
6958800,0,0,286.25,626.1834
6962400,0,0,287.45,571.8969
6966000,0,0,287.55,460.75717
6969600,0,0,287.65,314.55902
6973200,0,0,287.05,156.29257
6976800,0,0,286.35,18.771084
6980400,0,0,285.25,0
6984000,0,0,284.65,0
6987600,0,0,284.45,0
6991200,0,0,283.35,0
6994800,0,0,283.15,0
6998400,0,0,282.45,0
7002000,0,0,281.95,0
7005600,0,0,281.05,0
7009200,0,0,280.25,0
7012800,0,0,279.45,0
7016400,0,0,278.75,0
7020000,0,0,277.75,6.78629
7023600,0,0,277.25,83.66083
7027200,0,0,277.75,223.51122
7030800,0,0,279.05,361.24844
7034400,0,0,280.65,479.80493
7038000,0,0,282.25,534.28503
7041600,0,0,283.05,567.897
7045200,0,0,283.85,559.31415
7048800,0,0,284.45,502.6171
7052400,0,0,284.65,436.36908
7056000,0,0,284.95,283.1059
7059600,0,0,284.85,130.94054
7063200,0,0,284.25,22.45946
7066800,0,0,282.85,0
7070400,0,0,281.65,0
7074000,0,0,280.15,0
7077600,0,0,279.25,0
7081200,0,0,280.55,0
7084800,0,0,279.95,0
7088400,0,0,278.95,0
7092000,0,0,278.05,0
7095600,0,0,277.25,0
7099200,0,0,276.85,0
7102800,0,0,277.35,0
7106400,0,0,277.35,9.880281
7110000,0,0,277.35,108.0002
7113600,0,199.22525,278.55,264.51038
7117200,0,0,281.15,417.88943
7120800,0,0,283.65,539.7223
7124400,0,0,285.45,619.4275
7128000,0,0,287.55,656.5002
7131600,0,0,287.95,594.35657
7135200,0,0,288.75,507.48193
7138800,0,0,288.75,429.1396
7142400,0,0,288.45,293.76212
7146000,0,0,287.85,139.90181
7149600,0,0,287.05,12.427734
7153200,0,0,285.95,0
7156800,0,0,284.55,0
7160400,0,0,283.55,0
7164000,0,0,282.55,0
7167600,0,0,282.05,0
7171200,0,0,281.45,0
7174800,0,0,280.55,0
7178400,0,0,279.85,0
7182000,0,0,279.45,0
7185600,0,0,280.05,0
7189200,0,0,280.05,0
7192800,0,0,279.95,2.2222223
7196400,0,0,280.15,25.694445
7200000,0,348.9408,280.35,53.833332
7203600,0,989.1529,280.65,79
7207200,0,0,281.65,105
7210800,0,0,282.45,113.37719
7214400,0,0,282.85,108.18664
7218000,0,0,282.55,109.60284
7221600,0,0,282.95,114.2811
7225200,0,4.3203807,283.15,128.4808
7228800,0,0,283.25,100.397514
7232400,0,0,282.75,50.773914
7236000,0,5.0659885,282.25,7.15
7239600,0,278.99796,282.05,0
7243200,0,608.4677,281.55,0
7246800,0,1906.7816,281.25,0
7250400,0,0,280.65,0
7254000,0,0,280.45,0
7257600,0,0,280.15,0
7261200,0,0,279.75,0
7264800,0,0,279.45,0
7268400,0,0,279.05,0
7272000,0,0,278.75,0
7275600,0,0,278.55,0
7279200,0,0,278.25,2.1875
7282800,0,0,276.85,18.229166
7286400,0,1659.0343,276.05,64.992424
7290000,0,4255.143,276.35,169.6898
7293600,0,3544.6033,277.25,291.2886
7297200,0,2332.9795,278.55,353.75812
7300800,0,1959.8455,278.95,312.23697
7304400,0,2274.914,279.45,347.27158
7308000,0,1437.1152,280.15,403.66364
7311600,0,0,280.25,311.80222
7315200,0,0,280.05,206.5101
7318800,0,56.98126,280.15,97.13834
7322400,0,1436.7235,278.15,8.231558
7326000,0,3644.7751,277.15,0
7329600,0,5216.2715,276.25,0
7333200,0,6173.129,275.05,0
7336800,0,0,274.15,0
7340400,0,0,273.25,0
7344000,0,0,272.55,0
7347600,0,0,272.05,0
7351200,0,0,271.45,0
7354800,0,0,271.55,0
7358400,0,0,271.95,0
7362000,0,0,271.65,0
7365600,0,0,271.55,2.9166667
7369200,0,0,271.75,33.04301
7372800,0,2688.1606,272.05,80.351295
7376400,0,6133.321,272.45,130.63454
7380000,0,6027.1255,273.25,192.09978
7383600,0,5014.4565,274.35,392.44113
7387200,0,3108.4001,277.25,633.61536
7390800,0,1885.6068,278.25,596.71515
7394400,0,873.6045,279.15,536.07513
7398000,0,0,280.75,472.79544
7401600,0,0,280.75,338.87982
7405200,0,0,280.45,178.44162
7408800,0,0,280.05,27.991072
7412400,0,1388.3906,277.85,0
7416000,0,3157.0347,275.55,0
7419600,0,4358.5225,273.95,0
7423200,0,0,272.75,0
7426800,0,0,271.95,0
7430400,0,0,271.65,0
7434000,0,0,271.25,0
7437600,0,0,271.05,0
7441200,0,0,270.85,0
7444800,0,0,270.65,0
7448400,0,0,270.45,0
7452000,0,0,270.75,12.4206085
7455600,0,0,271.65,127.64029
7459200,0,349.13745,275.15,290.99136
7462800,0,784.4224,278.05,449.2013
7466400,0,0,279.75,575.0225
7470000,0,0,281.05,656.0347
7473600,0,0,281.55,696.4637
7477200,0,0,282.95,610.00183
7480800,0,0,282.05,279.3564
7484400,0,0,281.25,154.73663
7488000,0,0,281.25,214.66222
7491600,0,0,281.25,154.09612
7495200,0,0,280.85,30.37227
7498800,0,145.90984,279.75,0
7502400,0,1121.5026,278.05,0
7506000,0,2031.5688,277.25,0
7509600,0,0,275.65,0
7513200,0,0,275.05,0
7516800,0,0,274.85,0
7520400,0,0,274.75,0
7524000,0,0,274.05,0
7527600,0,0,273.65,0
7531200,0,0,273.45,0
7534800,0,0,273.05,0
7538400,0,0,272.65,13.671875
7542000,0,0,273.15,137.70313
7545600,0,94.35538,275.45,298.9
7549200,0,0,277.85,452.8206
7552800,0,0,279.85,572.4271
7556400,0,0,281.15,653.814
7560000,0,0,282.75,686.50183
7563600,0,0,284.55,671.81226
7567200,0,0,285.35,611.4641
7570800,0,0,286.15,499.46
7574400,0,0,286.75,353.82748
7578000,0,0,285.95,189.85587
7581600,0,0,285.35,31.741667
7585200,0,0,283.15,0
7588800,0,0,280.05,0
7592400,0,0,278.35,0
7596000,0,0,277.25,0
7599600,0,0,275.95,0
7603200,0,0,275.45,0
7606800,0,0,274.95,0
7610400,0,0,274.25,0
7614000,0,0,273.75,0
7617600,0,0,273.25,0
7621200,0,0,273.05,0
7624800,0,0,272.75,11.797945
7628400,0,0,273.25,118.89187
7632000,0,0,276.95,276.43982
7635600,0,0,281.85,431.364
7639200,0,0,284.85,559.0985
7642800,0,0,286.05,650.2403
7646400,0,0,287.75,687.4097
7650000,0,0,288.35,669.4453
7653600,0,0,289.35,565.0789
7657200,0,0,289.65,402.45862
7660800,0,0,289.35,247.31667
7664400,0,0,289.05,117.7781
7668000,0,0,287.95,18.680233
7671600,0,0,286.05,0
7675200,0,0,283.55,0
7678800,0,0,282.55,0
7682400,0,0,281.45,0
7686000,0,0,281.05,0
7689600,0,0,280.95,0
7693200,0,0,281.55,0
7696800,0,0,281.75,0
7700400,0,0,279.45,0
7704000,0,0,279.45,0
7707600,0,0,280.15,0
7711200,0,0,281.15,7.119403
7714800,0,0,282.05,52.555595
7718400,0,33.38601,283.15,148.19115
7722000,0,0,284.85,175.88722
7725600,0,0,285.45,137.8128
7729200,0,0,285.65,184.05452
7732800,0,0,286.35,241.22305
7736400,0,0,287.85,289.77142
7740000,0,0,288.45,319.85184
7743600,0,0,288.35,241.36295
7747200,0,0,288.45,139.89592
7750800,0,0,288.25,50.191677
7754400,0,0,287.25,5.0824466
7758000,0,0,285.75,0
7761600,0,0,284.15,0
7765200,0,0,284.15,0
7768800,0,0,284.55,0
7772400,0,0,284.75,0
7776000,0,0,284.85,0
7779600,0,0,284.95,0
7783200,0,0,284.65,0
7786800,0,0,284.25,0
7790400,0,0,284.55,0
7794000,0,0,284.15,1
7797600,0,0,284.75,10.0875
7801200,0,0,285.35,113.59107
7804800,0,0,285.35,284.7143
7808400,0,0,285.95,418.7381
7812000,0,0,286.85,410.3624
7815600,0,0,287.45,375.80103
7819200,0,0,287.65,375.63086
7822800,0,0,288.25,452.39886
7826400,0,0,288.75,474.63425
7830000,0,0,289.65,365.71634
7833600,0,0,289.85,250.99535
7837200,0,0,289.45,130.38986
7840800,0,0,288.75,23.23014
7844400,0,0,288.05,1.71
7848000,0,0,287.85,0
7851600,0,0,287.55,0
7855200,0,0,287.05,0
7858800,0,0,286.65,0
7862400,0,0,285.85,0
7866000,0,0,286.05,0
7869600,0,0,285.95,0
7873200,0,0,285.25,0
7876800,0,0,285.45,0
7880400,0,0,285.35,0.8984375
7884000,0,0,284.55,24.460169
7887600,0,0,284.85,100.60724
7891200,0,0,285.95,177.61531
7894800,0,0,287.45,314.276
7898400,0,0,289.15,469.68005
7902000,0,0,290.35,391.58176
7905600,0,0,291.45,345.01468
7909200,0,0,292.45,434.7651
7912800,0,0,293.35,508.53085
7916400,0,0,293.95,466.20584
7920000,0,0,293.85,346.70132
7923600,0,0,293.35,198.17197
7927200,0,0,292.15,51.391304
7930800,0,0,290.25,2.1
7934400,0,0,288.85,0
7938000,0,0,288.15,0
7941600,0,0,287.55,0
7945200,0,0,286.75,0
7948800,0,0,286.05,0
7952400,0,0,285.45,0
7956000,0,0,284.75,0
7959600,0,0,284.15,0
7963200,0,0,283.85,0
7966800,0,0,283.25,0.2888889
7970400,0,0,282.65,14.385353
7974000,0,0,283.95,138.96689
7977600,0,0,285.75,294.04117
7981200,0,0,288.65,441.60126
7984800,0,0,291.55,516.5372
7988400,0,0,293.95,512.12317
7992000,0,0,294.45,555.62054
7995600,0,0,296.85,629.0788
7999200,0,0,297.25,521.854
8002800,0,0,297.55,375.50278
8006400,0,0,296.35,264.53522
8010000,0,0,294.95,163.47125
8013600,0,0,293.55,46.64197
8017200,0,0,292.35,0.3515625
8020800,0,0,291.25,0
8024400,0,0,288.85,0
8028000,0,0,287.45,0
8031600,0,0,286.45,0
8035200,0,0,286.05,0
8038800,0,0,285.95,0
8042400,0,0,284.55,0
8046000,0,0,282.45,0
8049600,0,0,282.05,0
8053200,0,0,281.85,2.025
8056800,0,0,281.55,10.301613
8060400,0,0,281.85,20.224857
8064000,0,784.2824,281.75,46.990196
8067600,0,2888.3516,282.15,83.07801
8071200,0,2657.8203,282.85,115.10574
8074800,0,2089.897,283.15,161.14124
8078400,0,0,283.55,293.68942
8082000,0,0,284.45,480.8845
8085600,0,0,286.15,500.98666
8089200,0,0,286.25,397.82547
8092800,0,0,287.55,281.91995
8096400,0,0,287.05,137.09708
8100000,0,2081.2644,282.85,21.948572
8103600,0,2922.6714,282.45,0.7816901
8107200,0,3926.996,282.55,0
8110800,0,4641.832,282.05,0
8114400,0,0,281.95,0
8118000,0,0,281.95,0
8121600,0,0,281.75,0
8125200,0,0,281.95,0
8128800,0,0,281.55,0
8132400,0,0,281.55,0
8136000,0,0,281.25,0
8139600,0,0,280.15,3.2592592
8143200,0,0,279.65,37.142303
8146800,0,0,279.65,162.52031
8150400,0,598.8024,281.45,319.69177
8154000,0,0,283.35,468.0157
8157600,0,0,284.65,573.6505
8161200,0,0,285.25,538.90283
8164800,0,0,286.15,465.96313
8168400,0,0,287.25,407.5974
8172000,0,0,287.25,345.67343
8175600,0,0,287.15,281.71796
8179200,0,0,287.25,181.34843
8182800,0,0,286.55,83.8848
8186400,0,0,286.45,20.382143
8190000,0,0,285.85,1.25
8193600,0,0,284.75,0
8197200,0,0,284.15,0
8200800,0,0,284.25,0
8204400,0,0,284.05,0
8208000,0,0,284.25,0
8211600,0,0,284.25,0
8215200,0,0,284.05,0
8218800,0,0,283.85,0
8222400,0,0,284.15,0
8226000,0,0,284.25,0
8229600,0,0,284.15,15.695055
8233200,0,0,284.15,43
8236800,0,0,284.25,67.47756
8240400,0,0,284.55,81.78829
8244000,0,0,284.75,98.33784
8247600,0,0,285.15,146.02216
8251200,0,0,285.35,156.64339
8254800,0,0,286.05,134
8258400,0,0,286.85,124
8262000,0,0,286.95,94.41346
8265600,0,0,287.25,60.27404
8269200,0,0,287.15,41.138256
8272800,0,0,287.05,15.024242
8276400,0,0,286.85,0
8280000,0,0,286.85,0
8283600,0,0,287.05,0
8287200,0,0,286.35,0
8290800,0,0,286.15,0
8294400,0,0,285.55,0
8298000,0,0,285.85,0
8301600,0,0,285.95,0
8305200,0,0,285.75,0
8308800,0,0,286.25,0
8312400,0,0,285.95,1.2460938
8316000,0,0,286.05,43.323536
8319600,0,0,287.05,129.88037
8323200,0,0,289.75,275.88858
8326800,0,0,291.05,456.3434
8330400,0,0,292.15,590.9588
8334000,0,0,292.75,555.06555
8337600,0,0,292.45,284.0338
8341200,0,0,290.65,132.90944
8344800,0,0,289.45,109.6677
8348400,0,0,286.95,98.27631
8352000,0,0,286.25,159.59608
8355600,0,0,286.25,139.72626
8359200,0,0,285.85,37.92978
8362800,0,0,284.45,2.1542554
8366400,0,0,283.35,0
8370000,0,5107.7793,282.55,0
8373600,0,0,281.65,0
8377200,0,0,281.05,0
8380800,0,0,280.55,0
8384400,0,0,279.85,0
8388000,0,0,279.45,0
8391600,0,0,279.05,0
8395200,0,0,278.95,0
8398800,0,0,278.55,1.4814814
8402400,0,0,278.45,36.65444
8406000,0,0,279.85,91.93962
8409600,0,4693.835,280.75,106.47311
8413200,0,8469.405,281.15,151.22444
8416800,0,7114.5493,282.35,200.66255
8420400,0,5739.638,282.45,224.7132
8424000,0,0,283.65,453.02124
8427600,0,0,286.15,617.851
8431200,0,0,287.95,407.47122
8434800,0,0,287.55,248.57265
8438400,0,0,287.75,142.16718
8442000,0,0,287.15,76.11247
8445600,0,0,287.55,42.56417
8449200,0,0,285.25,4.091216
8452800,0,0,283.75,0
8456400,0,6124.15,282.85,0
8460000,0,0,282.15,0
8463600,0,0,281.55,0
8467200,0,0,281.15,0
8470800,0,0,280.85,0
8474400,0,0,280.45,0
8478000,0,0,279.85,0
8481600,0,0,279.45,0
8485200,0,0,278.95,2.9347825
8488800,0,0,278.75,41.43522
8492400,0,0,279.05,161.77213
8496000,0,1774.1578,279.85,321.3917
8499600,0,3664.7288,281.15,485.6799
8503200,0,2403.4004,282.15,615.21265
8506800,0,0,284.15,686.82684
8510400,0,0,285.25,707.7854
8514000,0,0,285.95,684.67334
8517600,0,0,286.35,630.7563
8521200,0,0,287.55,525.2445
8524800,0,0,287.15,389.39447
8528400,0,0,286.95,237.93936
8532000,0,0,286.25,79.84124
8535600,0,0,284.95,2.1122448
8539200,0,0,283.55,0
8542800,0,2609.8298,282.45,0
8546400,0,0,281.65,0
8550000,0,0,280.95,0
8553600,0,0,279.35,0
8557200,0,0,277.65,0
8560800,0,0,277.85,0
8564400,0,0,277.75,0
8568000,0,0,276.95,0
8571600,0,0,276.95,2.9711537
8575200,0,0,276.85,53.601215
8578800,0,0,278.55,200.55602
8582400,0,341.94147,280.35,356.35846
8586000,0,510.1114,283.05,502.33032
8589600,0,0,285.15,615.52106
8593200,0,0,287.05,690.21576
8596800,0,0,288.05,717.2531
8600400,0,0,289.35,695.88043
8604000,0,0,289.65,631.99347
8607600,0,0,290.15,526.25653
8611200,0,0,290.55,386.8125
8614800,0,0,290.25,231.40625
8618400,0,0,289.55,74.57904
8622000,0,0,288.35,2.264706
8625600,0,0,286.95,0
8629200,0,0,285.95,0
8632800,0,0,283.65,0
8636400,0,0,281.95,0
8640000,0,0,280.85,0
8643600,0,0,280.05,0
8647200,0,0,279.45,0
8650800,0,0,279.35,0
8654400,0,0,278.65,0
8658000,0,0,278.75,2.1676137
8661600,0,0,278.65,21.150568
8665200,0,0,281.15,122.33733
8668800,0,0,283.95,274.35376
8672400,0,0,286.45,403.14377
8676000,0,0,289.35,513.436
8679600,0,0,290.95,609.3815
8683200,0,0,291.15,577.9118
8686800,0,0,292.05,533.6384
8690400,0,0,292.95,508.20227
8694000,0,0,293.15,384.26553
8697600,0,0,293.15,231.04034
8701200,0,0,292.85,127.51404
8704800,0,0,293.05,59.332115
8708400,0,0,291.45,4.125
8712000,0,0,288.55,0
8715600,0,0,285.75,0
8719200,0,0,284.45,0
8722800,0,0,284.45,0
8726400,0,0,283.95,0
8730000,0,0,282.45,0
8733600,0,0,282.25,0
8737200,0,0,282.15,0
8740800,0,0,283.25,0
8744400,0,0,283.75,1.828125
8748000,0,0,283.15,23.766388
8751600,0,0,283.75,52.214397
8755200,0,0,283.35,82.57099
8758800,0,1068.1373,281.65,170.07079
8762400,0,818.20087,282.25,179.33205
8766000,0,837.9235,281.95,117.814926
8769600,0,905.3328,282.45,189.37697
8773200,0,1312.2722,281.45,328.08237
8776800,0,0,283.55,456.56702
8780400,0,0,284.35,406.66547
8784000,0,0,284.15,305.96054
8787600,0,295.9489,283.05,186.8188
8791200,0,0,282.45,58.693905
8794800,0,1230.9377,281.75,4.237288
8798400,0,2671.4136,281.25,0
8802000,0,3655.167,280.35,0
8805600,0,0,279.55,0
8809200,0,0,279.25,0
8812800,0,0,278.95,0
8816400,0,0,278.95,0
8820000,0,0,278.95,0
8823600,0,0,278.45,0
8827200,0,0,278.25,0
8830800,0,0,278.15,0
8834400,0,0,278.05,16.891071
8838000,0,0,277.95,47.02029
8841600,0,1363.1707,277.85,75.86364
8845200,0,3890.5164,278.15,92.833336
8848800,0,3856.7498,278.25,98.13095
8852400,0,3606.7754,278.25,98.80655
8856000,0,3717.4875,278.45,101.14792
8859600,0,4269.6924,278.75,112.68125
8863200,0,4183.5,278.75,110.675865
8866800,0,3217.7334,278.85,94.59914
8870400,0,2425.821,279.15,80.60577
8874000,0,2476.7834,279.15,66.991104
8877600,0,3172.213,279.15,37.285778
8881200,0,4673.253,278.75,3.367347
8884800,0,5776.9966,278.75,0
8888400,0,6230.3125,278.65,0
8892000,0,0,278.75,0
8895600,0,0,278.95,0
8899200,0,0,278.95,0
8902800,0,0,278.85,0
8906400,0,0,278.75,0
8910000,0,0,278.65,0
8913600,0,0,278.45,0
8917200,0,0,278.35,0.85
8920800,0,0,278.35,15.190698
8924400,0,0,278.55,54.73104
8928000,0,3196.504,278.75,110.953766
8931600,0,6276.976,279.35,173.93723
8935200,0,5369.0093,279.45,171.66254
8938800,0,4713.2603,279.35,102.85832
8942400,0,4644.937,279.25,108.12891
8946000,0,4872.246,279.55,124.953125
8949600,0,4575.821,280.15,134.43973
8953200,0,3523.5642,280.65,160.94556
8956800,0,2404.9126,281.65,203.87875
8960400,0,1832.7881,281.85,155.19019
8964000,0,2454.2676,281.15,44.560764
8967600,0,3542.9583,279.25,2.7193878
8971200,0,3963.7944,279.75,0
8974800,0,4953.78,279.55,0
8978400,0,0,279.55,0
8982000,0,0,279.45,0
8985600,0,0,279.35,0
8989200,0,0,279.25,0
8992800,0,0,278.95,0
8996400,0,0,279.05,0
9000000,0,0,278.85,0
9003600,0,0,278.55,1.5185186
9007200,0,0,278.55,26.75421
9010800,0,0,278.95,89.931816
9014400,0,2926.9634,279.35,149.52202
9018000,0,5927.0557,280.05,205.17343
9021600,0,4783.2607,281.35,303.18677
9025200,0,2957.338,282.95,514.1222
9028800,0,0,285.35,636.9442
9032400,0,0,285.85,504.93878
9036000,0,0,285.45,351.65
9039600,0,0,286.05,217.5914
9043200,0,0,285.55,173.65054
9046800,0,0,285.25,143.27803
9050400,0,0,284.95,74.329
9054000,0,0,283.35,6.409091
9057600,0,2798.4377,280.85,0
9061200,0,4380.4585,279.25,0
9064800,0,0,278.45,0
9068400,0,0,277.45,0
9072000,0,0,277.15,0
9075600,0,0,276.35,0
9079200,0,0,276.05,0
9082800,0,0,275.45,0
9086400,0,0,274.75,0
9090000,0,0,274.45,6.1928573
9093600,0,0,274.65,93.831055
9097200,0,0,276.45,265.08817
9100800,0,382.59467,281.25,440.1663
9104400,0,0,285.25,600.0967
9108000,0,0,286.75,575.69806
9111600,0,0,286.65,477.44012
9115200,0,0,286.55,409.46274
9118800,0,0,286.65,346.0105
9122400,0,0,287.55,432.9613
9126000,0,0,288.25,476.96646
9129600,0,0,288.35,381.2454
9133200,0,0,288.15,222.01404
9136800,0,0,287.25,56.359818
9140400,0,0,286.85,3.4665697
9144000,0,0,284.75,0
9147600,0,1417.0089,282.85,0
9151200,0,0,282.45,0
9154800,0,0,282.45,0
9158400,0,0,282.35,0
9162000,0,0,282.25,0
9165600,0,0,282.05,0
9169200,0,0,281.95,0
9172800,0,0,281.95,0
9176400,0,0,281.75,1.9411764
9180000,0,0,281.75,19.51103
9183600,0,0,282.45,50.273857
9187200,0,453.11038,283.05,98.83076
9190800,0,0,284.25,256.60944
9194400,0,0,286.75,459.08932
9198000,0,0,288.35,504.10568
9201600,0,0,289.05,511.05173
9205200,0,0,288.75,582.19214
9208800,0,0,288.95,615.7768
9212400,0,0,289.65,534.2829
9216000,0,0,289.45,399.17743
9219600,0,0,289.55,248.51237
9223200,0,0,288.75,99.92782
9226800,0,0,286.95,5.7175927
9230400,0,0,284.15,0
9234000,0,1708.4742,282.15,0
9237600,0,0,281.25,0
9241200,0,0,280.05,0
9244800,0,0,279.55,0
9248400,0,0,278.85,0
9252000,0,0,278.35,0
9255600,0,0,278.35,0
9259200,0,0,277.65,0
9262800,0,0,277.25,7.0266666
9266400,0,0,277.45,78.973335
9270000,0,0,279.25,233
9273600,0,5.3519316,283.15,397
9277200,0,0,286.95,552.72186
9280800,0,0,288.95,679.9919
9284400,0,0,290.55,687.0651
9288000,0,0,290.75,639.27344
9291600,0,0,291.05,622.78485
9295200,0,0,291.75,578.1629
9298800,0,0,291.45,476
9302400,0,0,291.35,372
9306000,0,0,291.45,252.74638
9309600,0,0,290.95,105.014496
9313200,0,0,289.25,4.2391305
9316800,0,0,285.85,0
9320400,0,0,283.75,0
9324000,0,0,282.65,0
9327600,0,0,281.65,0
9331200,0,0,280.75,0
9334800,0,0,280.15,0
9338400,0,0,279.45,0
9342000,0,0,279.15,0
9345600,0,0,278.75,0
9349200,0,0,278.35,7.243243
9352800,0,0,278.75,80.94426
9356400,0,0,282.15,233.23991
9360000,0,0,284.25,391.69296
9363600,0,0,287.65,538.7963
9367200,0,0,290.15,653.74243
9370800,0,0,291.75,713.9234
9374400,0,0,292.45,737.0312
9378000,0,0,293.05,724.72906
9381600,0,0,293.95,656.07825
9385200,0,0,293.85,530.9482
9388800,0,0,293.85,399.5871
9392400,0,0,293.55,261.07813
9396000,0,0,292.25,111.53166
9399600,0,0,290.35,6.4339623
9403200,0,0,288.45,0
9406800,0,0,286.75,0
9410400,0,0,285.25,0
9414000,0,0,284.75,0
9417600,0,0,284.45,0
9421200,0,0,282.75,0
9424800,0,0,281.85,0
9428400,0,0,281.65,0
9432000,0,0,281.15,0
9435600,0,0,280.65,8.639286
9439200,0,0,280.35,99.46611
9442800,0,0,282.15,255.36961
9446400,0,0,284.35,413.09564
9450000,0,0,287.15,557.0309
9453600,0,0,289.25,671.827
9457200,0,0,291.35,745.8758
9460800,0,0,292.85,774.35693
9464400,0,0,293.85,753.70636
9468000,0,0,294.35,685.1948
9471600,0,0,294.45,576.3875
9475200,0,0,294.45,433.86533
9478800,0,0,294.25,275.2525
9482400,0,0,293.85,116.46623
9486000,0,0,290.55,9.465909
9489600,0,0,288.75,0
9493200,0,0,287.35,0
9496800,0,0,285.75,0
9500400,0,0,284.75,0
9504000,0,0,283.75,0
9507600,0,0,282.75,0
9511200,0,0,281.65,0
9514800,0,0,280.65,0
9518400,0,0,279.65,0
9522000,0,0,279.15,9.029851
9525600,0,0,279.45,104.92551
9529200,0,26.076054,283.15,258.24185
9532800,0,0,286.25,413.39728
9536400,0,0,290.05,556.19714
9540000,0,0,292.65,669.64197
9543600,0,0,293.95,743.47095
9547200,0,0,293.85,771.29407
9550800,0,0,294.45,750.5618
9554400,0,0,295.15,682.966
9558000,0,0,295.35,576.6214
9561600,0,0,295.25,438.21796
9565200,0,0,295.15,282.27707
9568800,0,0,293.95,124.52078
9572400,0,0,291.65,10.636364
9576000,0,0,288.45,0
9579600,0,0,286.55,0
9583200,0,0,285.45,0
9586800,0,0,285.45,0
9590400,0,0,284.25,0
9594000,0,0,283.35,0
9597600,0,0,282.55,0
9601200,0,0,281.45,0
9604800,0,0,281.35,0
9608400,0,0,280.65,11.243151
9612000,0,0,281.35,109.64168
9615600,0,0,284.05,262.12048
9619200,0,0,286.65,418.5185
9622800,0,0,289.35,564.8082
9626400,0,0,292.05,677.83417
9630000,0,0,293.95,750.4808
9633600,0,0,294.15,779.853
9637200,0,0,296.25,760.0809
9640800,0,0,296.15,690.1978
9644400,0,0,297.05,579.78094
9648000,-5073.3765,0,297.45,436.32315
9651600,0,0,296.85,276.75113
9655200,0,0,295.55,118.45898
9658800,0,0,293.45,11.907095
9662400,0,0,291.55,0
9666000,0,0,290.85,0
9669600,0,0,290.05,0
9673200,0,0,289.75,0
9676800,0,0,288.55,0
9680400,0,0,287.55,0
9684000,0,0,286.75,0
9687600,0,0,286.45,0
9691200,0,0,285.45,0
9694800,0,0,284.85,11.447369
9698400,0,0,285.05,106.25999
9702000,0,0,285.75,258.55228
9705600,0,0,287.65,416.7733
9709200,0,0,289.85,565.90735
9712800,0,0,292.55,681.8455
9716400,0,0,293.65,756.9978
9720000,0,0,294.75,785.68317
9723600,0,0,295.65,763.17126
9727200,0,0,295.75,692.7751
9730800,0,0,295.85,584.95905
9734400,0,0,296.15,443.32022
9738000,0,0,295.55,286.18524
9741600,0,0,294.05,128.69388
9745200,0,0,292.55,12.428572
9748800,0,0,291.45,0
9752400,0,0,289.65,0
9756000,0,0,288.85,0
9759600,0,0,287.95,0
9763200,0,0,287.15,0
9766800,0,0,286.05,0
9770400,0,0,284.95,0
9774000,0,0,284.25,0
9777600,0,0,283.75,0
9781200,0,0,282.95,12.728041
9784800,0,0,283.25,120.05355
9788400,0,0,284.25,274.66006
9792000,0,0,286.15,431.40894
9795600,0,0,288.85,574.9472
9799200,0,0,291.25,684.94305
9802800,0,0,292.35,756.7207
9806400,0,0,292.65,783.60095
9810000,0,0,293.55,761.7479
9813600,0,0,294.25,693.373
9817200,0,0,294.35,550.39
9820800,0,0,293.85,401.8488
9824400,0,0,293.35,269.11847
9828000,0,0,293.05,130.85161
9831600,0,0,291.85,13.607693
9835200,0,0,290.15,0
9838800,0,0,288.75,0
9842400,0,0,287.95,0
9846000,0,0,286.75,0
9849600,0,0,284.45,0
9853200,0,0,283.65,0
9856800,0,0,282.15,0
9860400,0,0,282.75,0
9864000,0,0,281.45,0
9867600,0,0,281.75,9.798388
9871200,0,0,282.05,62.62614
9874800,0,0,284.15,100.0245
9878400,0,0,284.75,112.74264
9882000,0,0,284.95,279.0608
9885600,0,0,285.35,496.36075
9889200,0,0,287.65,627.0928
9892800,0,0,288.45,581.294
9896400,0,0,290.85,492.1822
9900000,0,0,290.25,306.05923
9903600,0,0,290.05,150.95288
9907200,0,0,289.65,158.82799
9910800,0,0,290.15,178.77475
9914400,0,0,289.95,112.944275
9918000,0,0,288.25,21.25868
9921600,0,0,286.35,0
9925200,0,0,287.25,0
9928800,0,0,287.45,0
9932400,0,0,285.65,0
9936000,0,0,284.85,0
9939600,0,0,284.55,0
9943200,0,0,284.15,0
9946800,0,0,283.25,0
9950400,0,0,282.25,0
